index division length width area intensity CMx CMy
3658 0 88.1038 19.0003 1674 93.2724 1024.18 227.458
3659 0 90.2639 18.7783 1695 96.1227 1024.39 227.189
3660 0 95.1688 19.1975 1827 86.9535 1024.82 221.634
3661 0 98.386 18.7425 1844 88.2527 1024.23 219.847
3662 0 101.298 18.5295 1877 90.6894 1024.18 218.112
3663 0 107.393 19.6568 2111 77.1336 1024.52 215.934
3664 1 53.056 15.0407 798 87.3271 1024.12 245.788
3665 0 56.0431 16.6122 931 84.6627 1023.76 245.257
3666 0 58.0972 14.6823 853 88.9508 1023.85 246.094
3667 0 59.0393 15.7184 928 89.9731 1023.37 245.628
3668 0 62.1293 15.6126 970 89.4268 1023.86 246.573
3669 0 64.0518 15.4094 987 92.5684 1023.79 245.721
3670 0 67.0242 15.5615 1043 89.8849 1023.6 244.059
3671 0 69.1608 15.37 1063 92.3547 1023.33 244.127
3672 0 72.0921 15.4108 1111 91.3906 1023.28 243.038
3673 0 73.1293 19.3356 1414 82.7709 1023.16 242.427
3674 0 75.1688 19.6092 1474 84.0645 1023.49 242.361
3675 0 77.2409 19.2644 1488 87.1734 1023.5 242.862
3676 0 80.1351 19.4297 1557 79.7097 1023.47 243.683
3677 0 82.1828 19.8825 1634 80.0135 1023.73 241.222
3678 0 86.0738 19.6227 1689 85.7644 1023.03 241.486
3679 0 88.2632 20.4502 1805 87.0255 1023.62 241.723
3680 0 90.3025 19.0692 1722 90.1731 1023.85 240.409
3681 0 92.3248 19.3231 1784 90.6132 1023.37 240.944
3682 0 95.2631 19.7033 1877 86.1689 1023.64 239.634
3683 0 100.328 20.2835 2035 86.5381 1023.59 238.249
3684 0 101.257 19.4259 1967 89.516 1023.3 238.075
3685 0 105.274 19.549 2058 86.5262 1023.73 235.965
3686 1 57.1955 12.5534 718 98.4206 1022.92 262.929
3687 0 60.2692 13.307 802 92.8766 1023.24 261.996
3688 0 60.1015 14.3923 865 89.1133 1023.25 261.31
3689 0 64.2505 14.1633 910 96.7516 1022.69 257.797
3690 0 66.2991 14.3893 954 92.7159 1023.54 257.585
3691 0 68.2537 14.6073 997 90.2347 1023.47 257.766
3692 0 72.2357 15.0203 1085 85.3853 1023.9 256.535
3693 0 75.3237 14.5638 1097 86.6026 1023.48 256.006
3694 0 76.3595 15.0734 1151 87.8089 1023.51 255.632
3695 0 81.386 14.8429 1208 75.0695 1023.81 259.966
3696 0 83.2141 14.9614 1245 74.7703 1024.09 261.126
3697 0 85.3131 14.8629 1268 76.362 1023.82 263.089
3698 0 88.3398 14.9876 1324 79.3822 1024.2 266.965
3699 0 90.3036 15.6694 1415 69.7611 1024.65 268.977
3700 0 93.2208 15.6403 1458 82.8484 1024.2 271.008
3701 0 96.359 15.4215 1486 79.0626 1024.72 270.52
3702 0 100.354 14.9571 1501 77.6449 1025.01 271.017
3703 0 101.297 14.6302 1482 80.8279 1025.46 271.337
3704 0 105.311 14.1105 1486 86.2032 1025.44 272.206
3705 0 109.43 14.1918 1553 87.9936 1024.85 272.634
3706 0 113.307 14.218 1611 55.1235 1025.25 272.291
3707 0 116.264 14.0973 1639 86.8554 1025.15 273.841
3708 0 120.363 14.0492 1691 86.2123 1024.88 277.174
3709 1 58.0914 11.7573 683 84.2606 1025.01 309.609
3710 0 63.0301 13.7871 869 78.4085 1024.8 310.772
3711 0 67.0564 14.9575 1003 73.9442 1024.7 312.293
3712 0 67.0665 14.8658 997 72.8796 1025.17 313.917
3713 0 70.1516 15.1529 1063 70.7855 1024.88 315.94
3714 0 74.0865 13.6732 1013 74.8065 1024.69 317.331
3715 0 74.1099 14.7349 1092 76.3407 1025.12 319.803
3716 0 79.1759 14.3604 1137 76.445 1024.95 322.515
3717 0 81.0995 14.7843 1199 79.6781 1025.06 323.259
3718 0 84.1309 15.4997 1304 80.8474 1024.97 324.712
3719 0 87.1201 15.2089 1325 75.674 1024.84 326.802
3720 0 89.1965 14.7652 1317 80.5391 1025.09 327.379
3721 0 92.0572 15.1102 1391 79.5442 1025.63 327.682
3722 0 94.0718 15.2437 1434 79.8166 1025.67 327.284
3723 0 96.1335 14.6671 1410 80.7716 1025.31 329.14
3724 0 101.147 15.0968 1527 81.1061 1025.6 329.844
3725 0 105.099 14.7576 1551 82.4726 1026.31 332.896
3726 0 109.239 15.1228 1652 78.2597 1026.27 333.124
3727 0 73.9251 18.2211 1347 60.1589 1026.47 421.07
3728 0 77.0497 17.3265 1335 61.5693 1025.92 421.426
3729 1 181.241 9.47358 1717 81.5894 1025.34 369.069
3730 0 181.262 9.78694 1774 82.9025 1024.69 371.974
3731 0 181.262 9.78694 1774 165.691 1023.69 371.974
3732 0 180.224 10.4037 1875 80.6875 1024.57 367.03
3733 0 176.252 10.4907 1849 79.3899 1024.86 367.638
3734 1 98.4625 14.0663 1385 68.6693 1025.35 410.502
3735 0 92.2246 16.3405 1507 65.0139 1025.33 409.121
3736 0 89.6124 21.4926 1926 59.1231 1025.58 405.782
3737 0 89.3645 19.9296 1781 65.2296 1024.62 405.913
3738 0 93.3204 20.3385 1898 61.715 1024.22 403.379
3739 0 93.3561 20.1165 1878 67.1784 1023.49 403.576
3740 0 93.3561 20.1165 1878 132.964 1023.49 403.576
3741 0 95.3985 18.6271 1777 71.48 1023.47 403.213
3742 0 94.2628 17.8968 1687 76.2063 1023.38 402.042
3743 1 48.1757 13.1187 632 82.1123 1023.41 427.003
3744 0 51.1492 12.6688 648 81.0802 1023.33 432.636
3745 0 52.1634 12.6142 658 77.804 1022.91 440.877
3746 0 52.0823 12.2306 637 83.0204 1022.42 443.802
3747 0 55.2066 12.7702 705 80.2156 1022.6 450.485
3748 0 72.2622 14.5304 1050 69.8695 1022.85 477.969
3749 0 65.1089 15.6814 1021 71.145 1022.63 479.045
3750 0 61.1164 14.2024 868 76.106 1022.71 480.499
3751 0 61.0841 13.1294 802 80.0524 1022.1 484.147
3752 0 61.0841 13.1294 802 133.493 1022.1 484.147
3753 0 66.104 13.4485 889 76.2868 1021.98 483.363
3754 0 70.1035 13.4658 944 74.4004 1021.91 482.163
3755 0 72.1032 13.9522 1006 73.1869 1021.89 480.705
3756 0 73.1272 13.2782 971 77.9979 1021.4 479.144
3757 0 76.2002 12.8346 978 75.9611 1021.85 476.859
3758 0 78.0928 13.676 1068 73.6133 1021.36 477.154
3759 0 81.2503 14.0923 1145 71.7511 1021.25 476.855
3760 0 84.384 13.9126 1174 73.9319 1021.45 474.537
3761 0 87.287 14.4008 1257 74.4741 1021.79 472.175
3762 0 90.1832 13.3839 1207 77.9594 1022.4 470.288
3763 0 92.2327 12.2299 1128 82.5957 1022.49 468.857
3764 0 93.3046 12.411 1158 80.5138 1021.8 466.781
3765 1 76.0629 7.02051 534 87.3446 1022.12 482.017
3766 0 76.0706 7.03294 535 81.5832 1022.44 482.944
3767 0 76.0706 7.03294 535 127.998 1021.44 482.944
3768 1 107.29 12.7878 1372 74.3776 1021.49 460.747
3769 0 101.142 7.75149 784 81.9834 1021.26 469.244
3770 0 101.142 7.75149 784 126.17 1021.26 469.244
3771 0 101.142 7.75149 784 126.17 1021.26 469.244
3772 0 99.0676 7.41918 735 84.1565 1021.83 472.679
3773 0 95.0381 6.87093 653 86.9617 1021.69 477.234
3774 0 86.091 7.72438 665 81.3459 1021.48 481.636
3775 1 32.051 6.36485 204 83.1078 1021.59 499.368
3776 0 35.0643 8.21347 288 82.0069 1022.53 497.681
3777 1 85.0883 8.30901 707 85.4342 1021.02 478.779
3778 0 64.0958 7.75402 497 83.3219 1020.97 481.398
3779 0 72.1078 8.50116 613 80.1631 1020.49 479.529
3780 0 87.2699 13.7963 1204 71.3779 1020.24 476.726
3781 0 89.1403 13.5741 1210 67.7744 1020.64 474.452
3782 0 91.1256 13.9039 1267 73.7167 1020.52 473.897
3783 0 95.3098 13.8601 1321 74.1416 1020.82 470.778
3784 0 95.1678 12.252 1166 80.53 1020.74 467.101
3785 1 51.251 11.4144 585 73.3966 1021.67 491.337
3786 0 54.1688 11.7595 637 76.6279 1021.09 491.057
3787 0 53.0332 12.1245 643 79.9549 1021.6 492.208
3788 0 56.0175 12.5497 703 79.3229 1021.57 490.297
3789 0 56.0175 12.5497 703 155.814 1021.57 490.297
3790 0 57.176 12.6976 726 81.4848 1020.41 488.815
3791 0 61.3109 12.2654 752 81.9854 1020.62 487.404
3792 0 63.1397 12.3536 780 85.0615 1020.47 487.342
3793 0 62.1511 11.6651 725 89.9407 1019.56 484.852
3794 0 55.088 8.98562 495 95.897 1020.24 488.665
3795 0 71.1507 11.8059 840 88.4512 1020.39 484.05
3796 0 72.1054 12.5788 907 88.7519 1020.63 482.579
3797 0 74.1265 12.6945 941 89.5218 1020.23 480.41
3798 0 77.2437 13.1402 1015 88.1232 1020.29 479.273
3799 0 79.1284 11.5129 911 95.3655 1020.5 475.339
3800 0 79.1266 11.4626 907 97.4785 1020.62 475.733
3801 0 84.2463 12.9857 1094 93.1892 1020.42 475.25
3802 0 87.3374 12.7437 1113 95.3378 1020.12 473.042
3803 0 90.389 13.4308 1214 95.3896 1020.07 469.392
3804 0 92.4436 13.1323 1214 94.6474 1020.17 467.305
3805 0 96.5334 13.1871 1273 91.1712 1020.44 466.652
3806 0 97.4476 12.2835 1197 92.4912 1020.17 461.657
3807 0 101.578 12.3157 1251 93.6299 1020.13 459.309
3808 0 106.306 13.8657 1474 90.6221 1020.49 461.775
3809 1 59.5119 11.5271 686 87.2128 1020.33 484.55
3810 0 60.4848 12.1187 733 86.116 1019.93 484.33
3811 0 59.2452 12.1191 718 88.812 1021.58 484.787
3812 0 61.2184 12.4636 763 83.8938 1021.8 483.607
3813 0 65.2324 12.0186 784 88.0599 1021.48 483.462
3814 0 65.263 12.6871 828 92.4698 1021.71 481.117
