index division length width area intensity CMx CMy
0 0 62.0759 14.3051 888 141.586 1240.68 314.398
1 0 64.0331 14.7111 942 138.823 1240.6 315.96
2 0 67.1479 14.5947 980 142.035 1240.42 316.694
3 0 70.1595 14.5811 1023 139.396 1239.31 317.214
4 0 71.1283 14.6636 1043 137.735 1238.66 317.292
5 0 75.0863 14.6764 1102 138.834 1238.34 317.83
6 0 77.1198 14.7952 1141 129.181 1237.85 318.904
7 0 80.1723 14.7931 1186 132.117 1237.53 320.072
8 0 84.1419 14.5706 1226 135.746 1237.46 321.297
9 0 86.3025 14.3449 1238 135.641 1237.15 322.032
10 0 89.5038 14.3681 1286 138.249 1236.9 323.38
11 0 92.1684 14.799 1364 128.795 1237.48 324.442
12 0 95.1907 14.5813 1388 135.285 1237.58 326.207
13 0 99.1787 14.8621 1474 134.284 1238.49 325.483
14 1 51.1031 13.1499 672 136.231 1238.52 352.391
15 0 52.0704 13.0592 680 135.459 1239.65 352.934
16 0 55.0286 13.8292 761 127.961 1240.71 354.435
17 0 56.2014 13.6651 768 135.016 1241.59 357.52
18 0 57.0738 14.0345 801 138.106 1242.37 358.318
19 0 60.1354 14.2179 855 126.8 1243.04 360.171
20 0 62.1663 13.8821 863 125.64 1243.79 362.555
21 0 61.1294 14.592 892 133.98 1244.51 363.62
22 0 65.1683 14.2401 928 128.515 1244.71 367.083
23 0 68.0919 14.172 965 128.02 1245.19 369.779
24 0 71.183 14.1607 1008 130.543 1245.51 373.512
25 0 72.2775 14.9009 1077 125.726 1245.98 374.421
26 0 74.474 14.3674 1070 126.841 1246.04 377.667
27 0 77.3785 14.694 1137 126.086 1246.59 378.278
28 0 79.2726 14.3555 1138 125.02 1246.89 381.385
29 0 82.1327 14.7201 1209 125.458 1246.52 382.305
30 0 86.3115 14.297 1234 126.361 1246.55 385.115
31 0 88.2711 14.5121 1281 128.727 1246.34 387.104
32 0 92.2764 14.5974 1347 127.849 1245.91 389.709
33 0 94.3945 14.9373 1410 128.828 1245.61 392.609
34 0 97.3002 14.6248 1423 129.228 1245.62 394.444
35 0 100.372 14.526 1458 126.305 1245.49 397.787
36 0 105.297 14.6253 1540 131.949 1244.51 400.197
37 0 108.349 14.5364 1575 132.867 1243.46 403.952
38 0 113.198 14.7529 1670 126.191 1243.22 406.626
39 0 117.263 14.864 1743 119.08 1242.59 409.209
40 1 59.4311 13.4105 797 128.956 1242.25 443.678
41 0 63.2608 13.6419 863 132.111 1242.24 448.338
42 0 63.4867 14.2392 904 139.168 1242.18 452.96
43 0 67.3741 13.8777 935 128.46 1241.93 457.68
44 0 70.2891 13.8428 973 139.617 1241.71 463.367
45 0 72.318 14.0905 1019 139.171 1241.28 469.946
46 0 75.422 13.8686 1046 133.489 1242.22 476.001
47 0 79.3885 13.6166 1081 135.673 1241.22 482.671
48 0 81.4832 13.9661 1138 135.444 1240.73 487.849
49 0 83.4609 13.9586 1165 142.187 1240.2 486.802
50 0 85.2339 13.9733 1191 139.687 1240.24 486.83
51 0 88.4594 13.9838 1237 142.662 1240.29 485.125
52 0 91.3637 13.9114 1271 146.007 1240.59 482.555
53 0 94.2714 14.0764 1327 149.902 1240.64 481.786
54 0 97.3284 14.2302 1385 144.017 1240.54 480.07
55 0 101.281 14.356 1454 146.198 1240.31 477.552
56 0 103.337 14.3704 1485 145.613 1240.47 476.644
57 0 108.42 14.038 1522 148.348 1240.66 474.34
58 0 111.311 14.7514 1642 141.73 1240.97 473.121
59 0 114.464 14.3451 1642 151.11 1240.96 470.902
60 0 118.452 14.3517 1700 150.626 1241.67 469.317
61 0 121.315 14.4088 1748 155.453 1241.7 467.045
62 0 126.213 14.642 1848 150.568 1242.4 464.56
63 0 132.247 14.178 1875 163.109 1242.69 461.991
64 0 135.4 14.6012 1977 156.185 1242.42 459.733
65 0 141.215 14.2902 2018 157.601 1242.76 457.438
66 0 146.556 14.3494 2103 161.504 1243.28 455.313
67 1 77.2531 13.294 1027 166.068 1243 488.476
68 0 79.1803 13.5135 1070 164.307 1243.56 486.871
69 0 84.3378 13.1495 1109 166.503 1243.75 486.397
70 0 87.3701 13.357 1167 161.008 1243.32 484.796
71 0 87.259 13.374 1167 169.982 1243.41 483.214
72 0 91.459 13.1644 1204 167.08 1243.17 481.108
73 0 93.2752 13.5299 1262 168.098 1243.05 479.337
74 0 98.379 13.57 1335 170.742 1243 477.796
75 0 100.378 13.8177 1387 174.48 1242.89 475.8
76 0 105.299 13.6659 1439 168.169 1242.66 474.092
77 0 108.528 13.5634 1472 168.183 1242.18 473.378
78 0 111.305 13.8179 1538 163.439 1241.66 470.335
79 0 114.389 14.031 1605 169.91 1241.98 468.822
80 0 119.207 13.8079 1646 164.476 1241.77 466.404
81 0 124.262 13.6244 1693 162.178 1241.7 463.408
82 0 130.526 13.6908 1787 161.429 1241.82 460.805
83 0 134.568 13.8221 1860 167.39 1241.91 457.986
84 0 139.53 13.9253 1943 163.36 1241.85 456.713
85 0 143.46 14.1433 2029 170.25 1241.81 453.799
86 1 82.3474 12.7023 1046 168.166 1241.38 485.334
87 0 84.4112 12.9367 1092 171.042 1241.66 484.783
88 0 88.3205 13.0774 1155 166.06 1241.01 483.195
89 0 90.4428 13.0359 1179 165.099 1241.43 481.019
90 0 93.3135 13.3207 1243 173.185 1241.68 478.92
91 0 94.3081 13.5619 1279 168.938 1241.48 477.769
92 0 97.5129 13.4854 1315 171.715 1241.58 475.543
93 0 101.45 13.5732 1377 167.849 1241.64 473.428
94 0 103.459 13.6576 1413 169.414 1240.92 471.455
95 0 108.44 13.5928 1474 165.278 1241 469.095
96 0 112.918 13.8243 1561 170.742 1240.97 466.923
97 0 115.619 13.83 1599 174.41 1240.87 466.327
98 0 119.53 13.6451 1631 171.209 1240.97 464.56
99 0 123.823 14.1412 1751 166.953 1241.32 462.392
100 0 127.823 13.8082 1765 166.278 1241.07 460.663
101 0 131.615 13.9346 1834 168.561 1241.09 458.234
102 0 135.859 13.8158 1877 165.358 1241.48 455.848
103 1 69.5308 11.7502 817 163.863 1241.41 490.236
104 0 71.6378 12.9122 925 160.114 1241.45 488.052
105 0 74.7098 12.6891 948 163.829 1241.14 486.466
106 0 75.5513 12.8257 969 164.604 1241.71 485.991
107 0 79.682 12.7758 1018 163.862 1241.73 483.695
108 0 81.903 12.7468 1044 163.059 1241.13 482.716
109 0 84.8515 12.5042 1061 162.168 1241.4 482.247
110 0 88.6691 13.1726 1168 162.182 1241.37 479.622
111 0 91.778 12.7917 1174 167.653 1241.59 477.813
112 0 92.679 12.9371 1199 157.657 1241.43 475.509
113 0 97.8649 12.9669 1269 164.178 1241.19 474.428
114 0 100.578 12.9253 1300 164.549 1240.86 472.926
115 0 104.546 13.2 1380 163.468 1240.57 472.864
