index division length width area intensity CMx CMy
3745 0 71.1596 12.9146 919 92.3743 286.014 379.786
3746 0 73.1914 13.13 961 94.4412 285.854 383.3
3747 0 76.5345 12.6087 965 94.9492 285.413 386.927
3748 0 78.2148 13.4629 1053 92.8756 285.747 386.185
3749 0 81.3584 13.4467 1094 97.5293 285.706 385.717
3750 0 85.4821 13.2308 1131 102.256 285.841 384.978
3751 0 87.3721 13.2308 1156 100.662 286.247 385.706
3752 0 92.5537 13.1167 1214 98.7545 285.851 383.895
3753 0 93.5013 13.1977 1234 102.898 286.516 382.958
3754 0 97.5983 13.197 1288 99.4433 286.143 381.403
3755 0 98.398 13.2625 1305 99.7571 286.203 381.882
3756 0 103.409 13.2967 1375 100.083 284.908 380.414
3757 0 103.409 13.2967 1375 165.412 283.908 380.414
3758 1 55.4084 12.2364 678 96.5088 285.198 404.204
3759 0 57.2722 12.362 708 94.226 286.441 404.338
3760 0 59.3952 12.139 721 97.0236 285.279 403.429
3761 0 61.3988 12.7038 780 94.0628 286.409 402.346
3762 0 64.5242 13.0649 843 93.2218 286.758 402.085
3763 0 64.5206 13.5771 876 90.1233 286.656 401.411
3764 0 69.475 12.4793 867 95.1753 285.896 401.89
3765 0 71.3984 12.6333 902 92.7284 286.396 400.972
3766 0 71.3242 12.7306 908 96.0661 285.786 400.229
3767 0 74.4845 13.0228 970 98.9691 286.349 399.548
3768 0 78.512 12.5968 989 97.6603 286.344 398.985
3769 0 80.594 12.9538 1044 101.652 286.054 397.054
3770 0 83.4514 12.7499 1064 102.794 286.618 396.536
3771 0 85.5295 12.978 1110 97.9 286.163 394.739
3772 0 90.426 12.9056 1167 94.7258 285.899 394.58
3773 0 92.2855 12.5914 1162 95.9535 285.812 393.204
3774 0 96.4237 12.9532 1249 94.9544 285.927 391.186
3775 0 100.433 13.0435 1310 92.126 285.65 388.796
3776 1 50.3015 11.1726 562 93.9093 286.247 413.868
3777 0 51.2307 11.8093 605 88.8959 286.172 413.795
3778 0 55.2028 11.7385 648 91.1682 286.201 413.025
3779 0 56.1742 12.1942 685 93.6029 285.88 412.137
3780 0 58.1997 12.3025 716 91.5992 285.17 411.564
3781 0 58.2448 12.2414 713 93.8752 285.276 412.272
3782 0 59.39 12.6115 749 93.9973 285.103 411.132
3783 0 61.2473 12.8332 786 93.3092 284.93 410.655
3784 0 62.3113 12.8548 801 90.8964 284.883 409.846
3785 0 66.2403 12.9528 858 106.531 285.013 410.075
3786 0 67.4182 12.771 861 111.855 284.557 409.403
3787 0 68.4217 13.066 894 109.194 284.972 409.383
3788 0 71.2938 12.9184 921 104.167 284.355 409.556
3789 0 72.3213 13.5368 979 103.516 284.691 409.335
3790 0 74.4076 13.4798 1003 104.088 284.71 408.621
3791 0 78.3114 13.0888 1025 107.007 284.576 408.738
3792 0 80.3159 13.036 1047 108.442 285.1 407.977
3793 0 83.3135 13.0951 1091 109.815 284.538 407.533
3794 0 85.3681 13.4359 1147 110.665 284.938 406.975
3795 0 89.2304 13.1009 1169 59.4149 285.08 405.66
3796 0 89.174 13.4905 1203 110.677 285.154 404.813
3797 0 93.2736 13.3371 1244 113.12 285.224 404.271
3798 0 97.2113 13.2392 1287 114.553 285.391 404.728
3799 0 100.143 13.2811 1330 111.679 286.076 405.121
3800 1 54.1261 11.0667 599 111.085 285.678 431.182
3801 0 54.0508 11.7112 633 115.61 285.998 433.224
3802 0 57.2037 11.4153 653 108.029 285.43 435.902
3803 0 57.0956 11.7872 673 118.93 285.1 436.973
3804 0 63.1059 15.4502 975 102.089 285.217 443.679
3805 0 64.0873 15.4321 989 103.947 285.048 445.176
3806 0 67.0685 14.4628 970 102.804 285.366 445.601
3807 0 67.1744 14.4996 974 104.326 284.623 444.425
3808 0 70.2583 14.4609 1016 99.3563 283.793 447.371
3809 0 67.2013 14.5682 979 104.841 284.404 447.582
3810 0 71.1635 13.2933 946 107.069 284.394 448.22
3811 0 73.3613 12.5952 924 105.063 284.041 448.703
3812 0 74.269 12.3201 915 111.108 284.541 451.514
3813 0 77.0944 12.5171 965 107.029 285.217 451.168
3814 0 80.1524 12.3265 988 111.57 285.754 449.539
3815 0 82.039 12.4087 1018 110.011 286.188 448.388
3816 0 85.1033 12.5025 1064 111.726 286.954 446.807
3817 0 88.067 12.1158 1067 108.639 287.075 445.692
3818 0 92.1541 12.0559 1111 108.419 287.173 444.888
3819 0 94.0567 12.1097 1139 114.24 286.343 442.55
3820 0 95.2064 12.5307 1193 110.266 285.606 439.483
3821 1 51.1173 10.6226 543 107.536 284.468 462.473
3822 0 53.1035 10.3571 550 105.876 284.06 460.218
3823 0 54.2449 11.2637 611 100.969 283.933 460.236
3824 0 56.1079 11.5492 648 98.591 284.503 461.741
3825 0 58.0441 11.3707 660 99.2409 285.997 460.276
3826 0 59.0501 11.7358 693 102.801 286.553 459.032
3827 0 60.0572 12.0885 726 101.663 286.38 459.039
3828 0 63.0693 11.8124 745 94.6376 285.902 457.552
3829 0 65.0978 11.7976 768 99.5013 287.141 456.069
3830 0 66.0662 11.8366 782 104.488 287.038 454.693
3831 0 67.1421 12.1533 816 105.266 287.043 454.163
3832 0 70.0572 11.876 832 109.579 287.209 454.471
3833 0 72.4005 12.79 926 104.207 286.382 452.357
3834 0 75.2432 12.546 944 102.424 286.8 451.3
3835 0 77.1642 12.5188 966 105.306 286.624 449.97
3836 0 80.2375 12.6001 1011 110.205 287.27 447.979
3837 0 83.1967 12.6447 1052 97.3859 287.239 447.068
3838 0 86.1782 12.1725 1049 107.061 287.316 446.105
3839 0 90.1947 12.4287 1121 106.123 287.701 445.939
3840 1 44.0325 10.4695 461 99.1779 287.406 468.44
3841 0 47.023 10.463 492 98.3089 288.429 464.329
3842 0 47.023 10.463 492 147.374 288.429 464.329
3843 0 49.2007 11.6055 571 101.581 287.138 465.587
3844 0 51.1096 11.2308 574 101.247 287.265 465.571
3845 0 52.0488 11.5853 603 102.993 287.851 463.604
3846 0 54.0952 11.7571 636 109.171 288.465 462.846
3847 0 56.2534 12.2837 691 105.123 286.916 460.883
3848 0 58.3099 11.9019 694 102.399 287.48 461.153
3849 0 59.3977 12.2227 726 107.012 288.287 459.803
3850 0 60.3129 12.0704 728 105.848 288.029 458.599
3851 0 63.2536 11.8728 751 107.115 287.546 457.346
3852 0 64.2242 12.0671 775 110.626 287.151 457.387
3853 0 66.2566 12.7685 846 106.462 287.975 456.661
3854 0 67.2214 12.3919 833 110.801 287.534 456.104
3855 0 70.2341 12.7289 894 108.257 288.303 454.329
3856 0 73.115 13.1847 964 99.7936 288.96 452.024
3857 0 74.0918 12.8759 954 98.5881 287.433 451.302
3858 0 77.0991 12.6071 972 105.109 287.643 451.266
3859 0 78.0654 12.6048 984 109.742 287.914 450.588
3860 0 81.1506 12.8034 1039 102.167 287.29 448.192
3861 1 44.0218 10.3585 456 101.25 286.914 468.658
3862 0 43.0171 10.9724 472 97.1504 286.369 467.343
3863 0 45.034 11.2804 508 98.2421 285.872 465.4
3864 0 48.1921 11.8277 570 99.0421 286.814 465.244
3865 0 49.1115 11.5859 569 101.578 285.837 465.699
3866 0 50.0833 11.2612 564 101.945 285.819 465.61
3867 0 51.1604 11.6887 598 105.338 285.858 464.796
3868 0 53.1056 11.6937 621 111.23 286.66 463.325
3869 0 53.101 12.1655 646 112.611 285.684 463.093
3870 0 55.103 12.2498 675 105.834 285.516 463.058
3871 0 58.2616 12.2379 713 105.762 284.67 460.714
3872 0 57.3029 12.5299 718 114.35 284.596 458.855
3873 0 61.1967 12.7948 783 110.245 285.434 460.386
3874 0 62.3269 12.8355 800 107.806 284.762 460.638
3875 0 62.2373 13.32 829 109.7 285.291 458.538
3876 0 66.2321 12.9091 855 108.696 285.484 457.736
3877 0 68.2077 13.0337 889 114.089 284.948 457.718
3878 0 69.2627 13.1239 909 109.372 285.87 457.127
3879 0 70.1374 13.4165 941 106.683 285.845 456
3880 0 74.1985 12.9787 963 111.375 285.798 455.194
3881 0 77.1821 12.9564 1000 109.531 285.089 454.201
3882 0 77.0772 13.1037 1010 108.649 286.557 453.596
