index division length width area intensity CMx CMy
3219 0 79.1689 13.7807 1091 106.962 188.81 279.381
3220 0 81.157 14.281 1159 101.93 188.477 281.994
3221 0 84.1645 13.937 1173 108.83 188.548 283.409
3222 0 86.2166 13.7328 1184 113.239 188.412 284.722
3223 0 89.2283 13.7737 1229 107.775 188.324 286.526
3224 0 92.1557 13.4121 1236 112.181 188.245 288.662
3225 0 94.2471 14.1118 1330 107.577 188.42 288.079
3226 0 98.2183 13.9791 1373 111.967 188.693 288.328
3227 0 98.2183 13.9791 1373 143.221 188.693 288.328
3228 0 105.279 14.4664 1523 102.668 189.078 291.665
3229 0 107.25 14.648 1571 102.568 189.398 293.102
3230 0 111.285 14.3326 1595 102.549 189.309 295.848
3231 1 57.0861 12.1045 691 109.336 189.424 326.76
3232 0 60.0679 12.6856 762 105.033 188.631 329.764
3233 0 61.0997 13.2079 807 101.05 188.825 332.26
3234 0 64.0301 12.869 824 104.242 188.528 334.78
3235 0 66.0754 13.2122 873 105.136 188.611 337.11
3236 0 66.0942 13.8439 915 102.421 188.844 339.681
3237 0 68.0683 13.5746 924 104.566 189.049 342.145
3238 0 73.1515 13.2328 968 93.3926 189.161 344.564
3239 0 74.1207 13.451 997 105.886 189.318 346.938
3240 0 77.1621 13.4004 1034 104.967 190.065 349.358
3241 0 78.0681 13.5651 1059 106.852 189.822 350.976
3242 0 82.132 13.4418 1104 114.679 190.195 353.245
3243 0 85.1115 13.3237 1134 110.116 190.257 355.854
3244 0 86.1328 13.2702 1143 108.417 190.925 358.683
3245 0 90.0714 13.5337 1219 100.051 190.906 361.358
3246 0 93.2603 13.3926 1249 100.632 190.546 363.08
3247 0 97.2166 12.9608 1260 103.013 190.86 365.931
3248 1 51.379 11.2303 577 106.742 190.851 393.198
3249 0 53.2988 11.8014 629 102.921 190.423 396.55
3250 0 55.2454 12.0553 666 101.907 190.335 399.988
3251 0 55.0815 12.0912 666 108.107 190.089 403.802
3252 0 58.3066 12.5029 729 102.999 190.547 407.818
3253 0 60.3329 12.4476 751 100.061 190.044 412.2
3254 0 61.2142 12.4154 760 101.438 190.5 416.082
3255 0 62.1581 12.5647 781 104.21 190.279 420.309
3256 0 64.3699 12.4748 803 110.508 189.945 424.068
3257 0 66.2791 12.6435 838 107.689 190.334 427.462
3258 0 69.4492 12.6567 879 102.055 189.977 431.842
3259 0 71.3826 12.1879 870 110.102 190.026 438.221
3260 0 73.3185 12.0843 886 108.66 189.853 442.249
3261 0 76.3211 12.8143 978 110.666 189.855 446.987
3262 0 77.3974 12.5198 969 114.348 189.572 447.893
3263 0 81.3411 12.1218 986 109.143 189.83 447.152
3264 0 82.4138 12.5828 1037 114.714 189.364 446.478
3265 0 86.4408 12.39 1071 123.432 189.569 445.16
3266 0 89.3764 12.453 1113 125.653 190.004 444.712
3267 1 48.1531 10.6327 512 124.691 190.035 466.082
3268 0 48.2423 11.0899 535 124.912 189.671 465.391
3269 0 50.2434 11.4244 574 129.033 189.99 464.247
3270 0 51.1328 11.3039 578 128.792 190.017 466.182
3271 0 53.1835 11.6013 617 126.912 190.024 465.149
3272 0 54.1841 12.1438 658 122.289 189.708 463.217
3273 0 56.23 12.0043 675 122.797 189.686 462.979
3274 0 59.1499 12.071 714 127.034 190.111 462.318
3275 0 59.1929 12.1467 719 127.072 189.662 461.419
3276 0 63.2424 12.0647 763 121.067 189.962 460.539
3277 0 62.1449 11.9077 740 127.278 189.673 459.869
3278 0 64.1102 12.1354 778 118.758 189.654 459.226
3279 0 67.2408 12.1652 818 117.625 189.408 457.06
3280 0 67.2408 12.1652 818 150.271 189.408 457.06
3281 0 70.2518 12.8395 902 117.337 189.98 456.04
3282 0 74.291 12.7606 948 131.927 189.867 454.461
3283 0 75.1592 12.5068 940 122.873 189.917 454.156
3284 0 76.1757 12.6418 963 126.37 189.72 453.186
