index division length width area intensity CMx CMy
0 0 52.1604 13.8802 724 171.662 817.8 486.167
1 0 53.1824 14.1212 751 169.149 817.486 484.387
2 0 56.2363 14.1546 796 161.269 817.56 482.315
3 0 57.1878 14.3562 821 150.787 816.16 482.012
4 0 57.3342 14.3893 825 163.122 815.825 480.196
5 0 59.2396 14.4329 855 161.036 814.996 478.43
6 0 63.2258 14.5036 917 150.828 815.329 476.967
7 0 65.3089 14.1175 922 156.535 815.03 475.008
8 0 67.2367 14.3077 962 156.243 814.707 474.576
9 0 70.1362 14.8711 1043 153.537 814.592 472.441
10 0 71.1406 14.9703 1065 159.655 814.743 471.449
11 0 74.0859 14.8206 1098 155.097 815.05 469.998
12 0 76.1908 14.6343 1115 157.239 815.316 468.992
13 0 80.0794 14.5855 1168 158.336 815.905 467.539
14 0 82.0951 14.7755 1213 156.471 816.467 464.732
15 0 85.0769 14.481 1232 160.427 817.317 463.019
16 0 88.0924 14.3145 1261 162.64 818.098 461.553
17 0 91.1805 14.5535 1327 160.543 819.408 460.333
18 0 94.1034 14.7391 1387 152.474 819.925 457.659
19 0 96.2414 14.8065 1425 153.028 820.632 456.163
20 0 100.197 14.4515 1448 160.733 821.329 454.285
21 0 104.178 14.2545 1485 160.857 821.602 451.704
22 1 54.077 12.7596 690 154.306 822.51 476.451
23 0 57.0398 13.2013 753 161.61 822.932 475.716
24 0 58.0151 13.462 781 157.727 823.567 475.624
25 0 61.1213 13.3178 814 162.69 824.096 473.717
26 0 64.1341 13.5342 868 154.323 824.454 472.348
27 0 66.1171 13.2492 876 160.266 824.37 471.159
28 0 68.0606 13.5321 921 159.137 824.818 470.374
29 0 71.1208 13.7513 978 158.836 824.588 468.442
30 0 74.1023 13.5084 1001 161.928 824.408 467.483
31 0 77.1658 13.62 1051 164.647 824.083 465.734
32 0 79.2188 14.0118 1110 160.137 823.893 464.466
33 0 82.1082 13.4944 1108 165.732 823.125 463.872
34 0 85.1464 14.0581 1197 161.365 823.287 462.019
35 0 87.1421 13.828 1205 165.323 823.023 460.494
36 0 91.1948 13.5863 1239 165.842 822.508 459.367
37 0 93.0664 13.4957 1256 166.643 822.224 458.077
38 1 50.1296 12.0288 603 166.796 821.846 480.051
39 0 52.1685 12.4405 649 160.04 821.206 478.593
40 0 53.1278 12.5546 667 154.522 820.432 479.124
41 0 55.0525 12.9149 711 158.063 820.329 477.93
42 0 57.2532 12.6281 723 154.436 820.165 476.6
43 0 59.157 13.1853 780 152.981 819.503 475.888
44 0 61.052 13.2674 810 156.133 819.3 473.81
45 0 61.1149 13.4337 821 153.337 818.976 473.212
46 0 66.1508 12.7587 844 159.121 819.611 472.184
47 0 68.2088 13.1215 895 157.616 818.454 470.18
48 0 70.2362 13.3834 940 158.277 818.801 470.927
49 0 73.2582 12.9678 950 159.026 818.25 469.243
50 0 77.212 12.9902 1003 157.781 818.417 468.256
51 0 78.1849 13.6471 1067 159.212 818.56 467.095
52 0 82.2216 12.9406 1064 163.351 818.538 464.899
53 0 84.2575 13.5537 1142 158.794 818.384 463.306
54 1 43.1169 11.7123 505 159.982 818.376 483.834
55 0 45.1337 12.474 563 155.08 818.551 482.95
56 0 44.0885 13.0873 577 149.05 818.638 482.79
57 0 46.1679 12.4545 575 162.007 819.256 480.969
58 0 48.1367 12.9631 624 158.643 819.647 481.175
59 0 50.0972 12.6953 636 161.97 819.701 480.7
60 0 51.0882 13.1146 670 159.484 819.422 480.046
61 0 52.052 13.2944 692 154.909 819.556 478.545
62 0 54.0877 12.831 694 153.882 820.223 477.488
63 0 55.1212 13.1347 724 153.11 820.5 477.168
64 0 58.0893 13.4448 781 146.466 819.714 476.508
65 0 58.0744 13.7238 797 152.885 820.098 475.22
66 0 60.115 13.4076 806 156.77 820.397 474.573
67 0 62.0966 13.1569 817 154.856 820.4 473.824
68 0 64.0556 13.2229 847 160.471 820.411 473.261
69 0 67.0512 13.2436 888 153.766 820.544 472.314
70 0 68.1096 13.6838 932 162.518 820.514 471.324
71 0 72.0894 13.2752 957 162.856 820.599 468.808
72 0 73.192 13.5944 995 161.618 820.751 467.928
73 0 77.0887 13.2445 1021 151.968 820.231 466.313
74 0 79.1378 13.3438 1056 166.695 820.529 464.986
75 0 81.184 13.3278 1082 164.229 820.371 464.727
76 0 85.2107 13.1908 1124 163.191 820.504 463.411
77 0 87.3169 13.2391 1156 162.781 820.434 461.785
78 0 91.3506 13.2566 1211 170.662 819.955 459.462
79 1 42.1358 12.1274 511 162.387 819.834 482.476
80 0 45.2737 12.4355 563 165.92 819.726 481.391
81 0 44.1119 13.7151 605 169.38 819.732 480.261
82 0 47.0996 13.1636 620 171.327 819.479 480.971
83 0 48.1368 13.0669 629 163.824 819.483 480.119
84 0 48.1546 13.8304 666 170.368 819.347 480.221
85 0 51.1153 13.3424 682 157.314 819.195 479.211
86 0 54.1317 13.3009 720 163.435 819.231 477.781
87 0 55.0755 13.6358 751 161.786 819.198 477.533
88 0 56.0802 13.9622 783 168.128 819.043 476.324
89 0 58.1178 13.6103 791 165.272 818.731 474.661
90 0 59.1352 13.8834 821 161.856 819.257 473.644
91 0 61.1052 14.2214 869 168.223 818.982 473.232
92 0 62.1078 14.3138 889 164.692 819.304 472.169
93 0 66.0457 13.8843 917 167.862 819.641 471.265
94 0 69.0548 13.6993 946 162.058 819.396 470.13
95 0 70.1629 14.2098 997 161.942 819.848 468.651
96 0 72.2222 14.2062 1026 163.012 819.218 468.124
97 0 76.2504 13.9671 1065 163.383 819.166 467.081
98 0 78.1491 14.0245 1096 163.392 818.909 465.527
99 0 81.1299 14.1625 1149 164.775 818.767 463.663
100 0 83.1897 14.2205 1183 167.233 818.57 462.028
101 0 84.2023 14.4058 1213 166.603 819.129 461.43
102 0 88.3037 14.5407 1284 167.472 819.307 459.454
103 0 92.3648 14.0421 1297 155.437 819.682 458.442
104 0 95.2499 14.0788 1341 164.478 819.987 457.119
105 0 97.3024 14.049 1367 163.96 819.74 455.751
106 0 101.114 14.1622 1432 165.054 819.95 454.443
107 1 55.1219 13.0257 718 170.77 819.248 477.344
108 0 56.0444 13.9889 784 169.413 819.214 475.473
109 0 57.035 13.9739 797 172.947 819.204 475.878
110 0 60.0749 13.7662 827 165.921 819.226 475.307
111 0 61.097 14.4524 883 171.719 819.425 473.624
112 0 64.0956 14.2288 912 170.254 819.246 472.862
113 0 66.1686 14.1457 936 171.263 819.558 471.293
114 0 66.2153 14.7398 976 173.485 819.82 470.59
115 0 72.1305 14.0717 1015 161.033 819.838 469.166
116 0 73.131 14.4398 1056 165.605 819.798 467.983
117 0 74.1825 14.8418 1101 168.127 819.763 467.329
118 0 77.2241 14.7104 1136 168.551 819.848 466.297
119 0 81.1687 14.4267 1171 173.964 819.582 464.413
120 0 82.1043 14.7982 1215 173.322 819.368 463.443
121 0 88.1162 14.095 1242 174.53 819.338 462.007
122 0 91.2003 14.4078 1314 170.683 819.439 460.23
123 0 93.2062 14.5377 1355 171.728 819.494 457.914
124 0 96.2932 14.4247 1389 171.189 819.295 456.421
125 0 100.246 14.4244 1446 173.185 819.539 454.873
126 1 49.045 13.9464 684 178.709 819.101 477.689
127 0 50.0464 14.1868 710 171.859 819.363 477.083
128 0 51.1305 14.4141 737 159.304 819.784 476.201
129 0 53.1001 14.5951 775 169.484 819.494 475.552
130 0 54.1146 14.6726 794 169.572 819.788 474.68
131 0 58.0402 14.4727 840 173.393 820.195 473.188
132 0 59.0684 14.6102 863 168.766 820.423 472.144
133 0 61.0776 14.457 883 173.632 820.561 471.465
134 0 63.104 14.7376 930 169.08 820.961 470.222
135 0 63.3064 15.0222 951 176.152 821.239 468.795
136 0 68.2645 14.3559 980 170.1 821.174 467.495
137 0 70.1372 14.6998 1031 162.436 821.594 466.372
138 0 73.1354 15.1773 1110 163.33 821.852 463.897
139 0 75.1792 14.7248 1107 167.902 822.021 462.913
140 0 78.1941 14.7709 1155 168.391 822.072 461.679
141 0 81.4127 14.5309 1183 168.806 821.945 460.282
142 0 84.279 15.0453 1268 170.227 822.592 458.75
143 0 86.2952 15.0414 1298 162.155 823.008 458.126
144 0 90.2567 14.6804 1325 168.073 822.958 456.657
145 0 93.1524 14.9003 1388 166.911 823.094 454.731
146 0 97.1507 14.8841 1446 167.651 823.247 452.99
147 1 48.0833 14.0381 675 172.741 823.424 474.738
148 0 49.3778 14.4194 712 165.812 823.781 474.006
149 0 52.1771 14.8341 774 168.265 824.017 472.151
150 0 53.2142 14.8457 790 165.219 823.873 470.904
151 0 56.2109 14.748 829 164.61 824.216 470.077
152 0 57.5275 14.8103 852 164.893 824.343 468.67
153 0 61.4147 14.4428 887 165.258 824.561 466.682
154 0 62.5945 14.8096 927 164.561 825.212 465.764
155 0 64.4614 14.722 949 163.437 825.432 464.093
156 0 66.6107 14.6973 979 163.103 825.274 463.102
157 0 67.3296 15.0305 1012 165.589 825.904 462.305
158 0 70.572 15.0201 1060 167.408 826.319 460.308
159 0 73.4799 14.6843 1079 163.248 826.293 458.992
160 0 77.3406 14.9081 1153 164.325 825.968 457.363
161 0 78.6738 15.1003 1188 165.895 825.851 456.173
162 0 82.6379 14.8842 1230 160.72 825.872 454.254
163 0 85.6916 14.7622 1265 162.315 826.151 453.399
164 0 89.5417 14.8534 1330 161.359 826.493 450.841
165 0 92.6264 14.8662 1377 160.738 826.109 449.382
