index division length width area intensity CMx CMy
0 0 74.2725 14.2583 1059 144.917 1065.48 469.789
1 0 76.1172 14.5696 1109 151.197 1066.22 469.196
2 0 80.1949 14.1405 1134 152.456 1067.11 466.409
3 0 82.308 14.3607 1182 147.16 1066.17 464.994
4 0 85.3822 14.0779 1202 156.065 1065.77 462.686
5 0 89.221 14.0662 1255 153.077 1065.44 460.317
6 0 91.227 14.2721 1302 152.87 1065.19 459.033
7 0 95.1941 14.024 1335 156.073 1065.2 458.053
8 0 98.1576 14.273 1401 160.06 1065.4 457.058
9 1 52.1567 13.191 688 158.512 1065.92 477.929
10 0 53.0827 13.187 700 159.639 1065.78 477.387
11 0 55.0837 13.6157 750 159.108 1065.67 477.685
12 0 56.1496 13.7312 771 159.313 1066.46 476.15
13 0 60.1165 13.4406 808 160.578 1067.38 474.056
14 0 62.0765 13.5961 844 160.927 1068.2 472.777
15 0 62.0565 13.9067 863 157.968 1068.94 471.1
16 0 66.164 13.4212 888 156.423 1069.45 469.307
17 0 67.0854 13.9077 933 148.144 1070.76 468.815
18 0 70.1025 13.9225 976 151.728 1071.58 467.503
19 0 72.0989 13.7173 989 144.025 1072.36 465.008
20 0 76.2431 13.4963 1029 151.805 1073 463.634
21 0 76.1537 13.9323 1061 151.767 1073.34 462.363
22 0 80.1489 13.6246 1092 148.766 1073.96 461.08
23 0 85.1783 13.2311 1127 152.5 1074.32 458.784
24 0 86.1057 13.8434 1192 150.617 1075.08 457.471
25 0 89.2256 13.4491 1200 151.188 1075.2 456.511
26 0 93.0846 13.5038 1257 146.55 1074.87 454.949
27 0 95.0811 13.8303 1315 152.662 1075 452.536
28 1 51.1558 12.4326 636 147.398 1075.01 473.788
29 0 53.083 12.9985 690 149.509 1074.9 473.197
30 0 55.1105 12.6473 697 150.402 1074.72 472.321
31 0 56.0495 12.6852 711 149.298 1074.64 471.954
32 0 58.3692 13.0034 759 146.735 1073.73 470.008
33 0 60.0601 13.0869 786 145.655 1073.01 469.355
34 0 64.1667 12.9351 830 145.475 1072.61 468.605
35 0 66.0786 13.3629 883 140.719 1072.06 466.625
36 0 68.1053 13.4791 918 137.587 1071.55 465.389
37 0 71.2148 13.4382 957 139.446 1070.99 464.127
38 0 72.2325 13.7473 993 147.496 1070.89 462.17
39 0 75.1063 13.6606 1026 141.137 1070.6 459.848
40 0 78.0981 13.6495 1066 145.402 1069.87 458.726
41 0 82.176 14.043 1154 146.242 1069.42 456.962
42 0 85.0772 13.952 1187 139.077 1069.2 454.897
43 0 88.1621 13.4638 1187 148.905 1069.13 453.615
44 0 91.1659 13.5906 1239 149.361 1069.45 451.988
45 0 94.1453 13.203 1243 140.122 1069.09 450.677
46 0 97.1142 13.6437 1325 142.639 1069.79 448.123
47 1 53.0759 11.964 635 140.835 1069.88 471.995
48 0 54.1384 12.7636 691 143.245 1069.3 470.564
49 0 57.1465 12.3892 708 146.634 1068.54 470.571
50 0 57.1757 12.6277 722 145.109 1069.23 469.92
51 0 57.3325 12.8548 737 145.251 1069.3 469.526
52 0 59.2643 13.5495 803 138.762 1069.7 468.573
53 0 62.4029 13.4609 840 141.724 1069.94 467.604
54 0 64.1799 13.1661 845 143.124 1069.67 466.449
55 0 66.1769 13.3128 881 135.706 1070.27 465.894
56 0 68.1502 13.4409 916 145.894 1070.62 464.925
57 0 70.1907 13.4206 942 142.908 1070.61 463.688
58 0 73.1712 13.1199 960 143.181 1070.64 463.643
59 0 74.1934 13.6131 1010 146.395 1070.06 462.272
60 0 77.1868 13.6552 1054 140.861 1070.66 460.647
61 0 79.1823 13.6268 1079 152.221 1071.41 459.14
62 0 82.1503 13.6335 1120 147.143 1071.5 456.996
63 0 85.3133 13.6907 1168 150.765 1071.38 454.598
64 0 87.0989 13.7774 1200 153.161 1072 453.955
65 0 91.2932 13.5607 1238 151.471 1072.04 452.863
66 0 94.17 13.6243 1283 149.874 1071.92 450.344
67 0 98.2779 13.5432 1331 151.693 1071.96 448.712
68 1 50.1313 11.3103 567 143.942 1072.67 473.887
69 0 51.1764 11.9586 612 150.941 1072.67 472.209
70 0 53.2192 12.1948 649 149.564 1072.87 472.294
71 0 54.1791 12.0711 654 153.353 1072.52 471.869
72 0 58.3256 12.1388 708 150.825 1072.69 470.897
73 0 57.2476 12.7516 730 152.953 1071.63 469.329
74 0 60.251 12.5807 758 140.289 1071.68 467.743
75 0 62.2971 12.5527 782 143.014 1071.96 466.907
76 0 66.2121 12.1579 805 143.576 1071.57 466.409
77 0 67.145 12.7336 855 144.118 1071.2 464.508
78 0 68.1781 12.6727 864 140.381 1071.46 463.645
79 0 71.1209 12.4858 888 146.922 1071 462.416
80 0 74.1257 12.8026 949 138.06 1070.7 462.018
81 0 75.2871 12.9371 974 143.068 1070.43 460.147
82 0 76.2644 13.0205 993 146.515 1069.91 458.684
83 0 81.343 12.9944 1057 147.958 1070.34 457.096
84 0 84.2323 12.7742 1076 150.994 1069.83 456.74
85 1 44.1629 11.2764 498 142.938 1069.67 475.141
86 0 45.0913 11.9535 539 150.455 1069.62 474.327
87 0 47.2367 12.5538 593 153.099 1069.32 474.648
88 0 48.186 12.5763 606 155.609 1069.52 473.601
89 0 50.1713 12.6168 633 158.21 1069.15 472.537
90 0 50.1442 13.4412 674 144.631 1068.89 472.408
91 0 51.1568 13.2338 677 154.823 1068.89 471.561
92 0 54.2299 12.6314 685 156.939 1068.58 470.55
93 0 54.4514 13.6819 745 151.138 1069.57 469.875
94 0 58.4589 12.7953 748 153.824 1069.89 469.469
95 0 58.2463 13.6146 793 146.286 1070.09 468.816
96 0 60.4669 13.2304 800 143.32 1069.84 467.311
97 0 61.5298 13.7494 846 143.278 1069.62 466.636
98 0 64.4552 13.3581 861 149.087 1069.42 465.61
99 0 65.2349 13.7196 895 150.028 1069.94 465.074
