index division length width area intensity CMx CMy
0 0 97.1958 14.2496 1385 177.965 118.557 417.142
1 0 100.148 14.1791 1420 83.3563 119.917 419.535
2 1 51.0517 12.3013 628 155.334 120.016 446.882
3 0 53.0667 12.6256 670 155.439 118.793 450.215
4 0 52.1325 13.7151 715 156.448 118.716 453.923
5 0 56.1831 13.6162 765 156.975 118.259 457.966
6 0 58.0951 13.5295 786 153.398 117.275 462.142
7 0 61.1072 13.5827 830 155.292 117.725 466.577
8 0 63.0306 13.2158 833 150.922 117.193 471.75
9 0 63.2151 13.6044 860 158.536 117.59 474.666
10 0 66.0451 13.5362 894 156.518 117.913 474.88
11 0 69.0553 13.7716 951 154.46 118.125 473.756
12 0 70.0382 13.5355 948 150.267 119.011 472.453
13 0 74.11 13.6284 1010 161.196 119.888 470.027
14 0 75.0734 13.973 1049 153.959 120.122 468.457
15 0 77.0765 13.7266 1058 156.04 121.349 467.052
16 0 80.1268 13.9529 1118 153.654 122.695 465.272
17 0 86.1578 13.3128 1147 144.979 122.723 463.352
18 0 87.0871 13.676 1191 156.649 123.395 461.955
19 0 90.2165 13.8223 1247 152.083 124.129 459.11
20 0 94.11 13.2929 1251 153.816 124.69 458.121
21 1 48.0904 12.1022 582 151.701 125.089 480.536
22 0 50.0945 11.6779 585 154.622 125.92 480.326
23 0 51.0689 12.5321 640 150.109 126.531 478.797
24 0 54.1398 12.6524 685 149.343 126.904 477.507
25 0 54.049 12.8587 695 149.201 127.643 476.472
26 0 56.1819 13.0825 735 137.958 126.88 476.287
27 0 60.0916 12.2646 737 147.465 127.277 473.855
28 0 61.2023 12.8917 789 147.39 127.588 472.475
29 0 64.1655 12.5613 806 149.213 127.494 472.654
30 0 66.1817 13.0852 866 144.449 127.144 470.528
31 0 67.148 12.9714 871 146.429 126.444 470.459
32 0 72.0831 12.5827 907 146.075 126.529 468.345
33 0 74.1242 12.8838 955 154.73 125.563 468.052
34 0 75.1735 13.0631 982 154.825 125.554 466.84
35 0 80.1195 12.8308 1028 148.842 124.687 464.53
36 1 40.069 11.1807 448 159.033 125.317 482.096
37 0 42.0643 11.2447 473 150.524 124.998 482.089
38 0 45.0778 11.8906 536 148.174 124.892 480.922
39 0 46.0314 12.3394 568 155.246 124.843 480.408
40 0 47.2067 12.6889 599 149.339 122.957 478.706
41 0 49.2135 12.5372 617 152.339 122.305 477.682
42 0 50.2071 12.6476 635 154.984 121.706 476.606
