index division length width area intensity CMx CMy
3553 0 74.1623 12.567 932 144.469 1357.1 479.921
3554 0 75.2413 12.7988 963 143.552 1357.22 478.728
3555 0 78.1209 12.7495 996 143.866 1357.43 477.057
3556 0 78.3206 13.1894 1033 148.934 1357.04 475.531
3557 0 83.1985 13.0411 1085 146.943 1357.09 474.967
3558 0 85.1575 12.8116 1091 138.346 1357.26 473.313
3559 0 89.2463 13.4123 1197 144.604 1357.19 472.543
3560 0 90.4047 12.61 1140 147.482 1357.29 470.123
3561 1 47.0489 10.6485 501 146.838 1357.58 492.431
3562 0 49.1102 11.24 552 139.33 1357.36 490.143
3563 0 49.0654 11.6172 570 138.765 1356.93 489.189
3564 0 50.0954 11.7176 587 145.027 1357.18 489.605
3565 0 53.0991 11.8458 629 142.889 1356.76 488.55
3566 0 55.0588 12.0598 664 137.217 1356.81 488.215
3567 0 55.1374 12.4598 687 130.457 1357.2 486.718
3568 0 57.189 12.7297 728 137.261 1356.26 486.779
3569 0 58.1384 12.6594 736 134.753 1357.01 485.382
3570 0 60.0917 12.5475 754 142.098 1356.71 484.623
3571 0 62.1299 12.3773 769 141.717 1356.58 484.023
3572 0 63.0609 12.3056 776 138.803 1356.95 482.639
3573 0 65.3833 12.4802 816 141.911 1356.95 483.01
3574 0 68.2573 12.4236 848 142.986 1356.96 482.816
3575 0 70.151 12.4446 873 142.305 1356.57 481.636
3576 0 70.2412 13.0693 918 141.015 1356.98 480.629
3577 0 72.1698 13.0248 940 143.006 1356.89 479.418
3578 0 74.2796 12.8972 958 138.68 1356.77 476.32
3579 0 76.2967 13.015 993 137.688 1356.74 475.301
3580 0 79.2809 12.7647 1012 138.332 1356.75 472.93
3581 0 81.2449 12.6654 1029 147.658 1356.68 471.076
3582 0 83.4302 12.945 1080 139.906 1357.04 469.112
3583 0 86.4331 12.5531 1085 143.589 1357.01 468.93
3584 0 89.3816 12.8214 1146 144.082 1356.98 466.917
3585 1 45.1712 10.8919 492 144.309 1355.97 489.386
3586 0 46.1261 10.6014 489 148.211 1355.54 489.147
3587 0 47.0781 11.7464 553 145.145 1355.83 487.526
3588 0 50.1289 12.2883 616 144.536 1356.29 486.112
3589 0 51.0644 12.3765 632 147.108 1357.29 488.329
3590 0 52.1706 12.7275 664 137.423 1357.52 488.447
3591 0 55.1342 12.9865 716 140.912 1357.68 487.25
3592 0 55.1211 12.6993 700 144.989 1357.75 486.621
3593 0 58.221 12.7445 742 136.524 1358.23 485.823
3594 0 60.2609 12.7612 769 151.235 1358.52 484.508
3595 0 61.1978 12.5821 770 151.608 1359.02 483.669
3596 0 63.1725 12.9487 818 154.763 1358.44 482.164
3597 0 65.2117 12.3904 808 153.371 1358.58 481.339
3598 0 67.0857 12.6256 847 155.379 1358.62 479.734
3599 0 68.16 12.7494 869 152.53 1358.26 480.415
3600 0 70.0718 13.058 915 156.785 1359.18 479.124
3601 0 74.2085 12.9635 962 153.61 1358.66 478.094
3602 0 76.2678 13.7148 1046 151.938 1358.12 476.455
3603 0 78.2979 13.2443 1037 153.668 1358.36 475.695
3604 0 82.2326 12.8903 1060 151.417 1358.69 473.639
3605 0 84.4102 12.9131 1090 151.383 1358.99 472.144
3606 0 86.3562 13.1548 1136 151.2 1359.3 471.13
3607 0 89.3905 13.4466 1202 154.544 1359.76 468.023
3608 0 92.3523 13.5243 1249 155.05 1359.95 465.97
3609 0 96.33 13.2565 1277 156.554 1359.64 464.779
3610 1 51.2449 11.3377 581 149.626 1359.24 487.241
