index division length width area intensity CMx CMy
0 0 59.0404 14.1937 838 158.835 348.841 320.179
1 0 60.0303 14.6926 882 87.3583 349.231 320.22
2 0 61.1204 14.5941 892 161.628 349.557 318.976
3 0 64.1087 14.4286 925 164.284 348.157 318.515
4 0 66.1234 14.4276 954 169.437 348.043 317.807
5 0 69.1073 14.4702 1000 172.4 347.588 317.394
6 0 70.0313 15.1932 1064 166.119 346.796 316.613
7 0 74.1748 14.7355 1093 172.186 346.952 316.572
8 0 75.1312 14.6144 1098 168.879 346.987 316.384
9 0 78.2077 14.8195 1159 176.204 347.078 314.819
10 0 80.0398 14.8176 1186 173.578 347.479 315.492
11 0 82.0985 14.9333 1226 173.297 347.701 315.115
12 0 85.1481 14.7743 1258 166.015 348.563 314.868
13 0 87.2056 15.171 1323 178.993 349.246 313.632
14 0 91.0408 14.9713 1363 171.91 349.723 313.937
15 0 94.1202 15.3102 1441 172.349 350.84 312.725
16 0 95.1785 14.9929 1427 172.638 352.151 313.131
17 0 97.079 15.0599 1462 164.273 352.202 313.756
18 0 101.313 15.4176 1562 176.846 352.892 314.211
19 1 53.0592 14.8325 787 177.116 353.136 337.13
20 0 55.0424 14.9884 825 176.612 353.756 338.767
21 0 56.0907 14.5657 817 178.873 354.305 339.745
22 0 58.1058 15.0415 874 177.485 355.106 341.474
23 0 59.1798 14.6334 866 178.012 355.64 342.445
24 0 63.0751 14.6492 924 177.096 355.987 343.498
25 0 64.1398 14.827 951 175.628 356.575 345.119
26 0 68.1054 14.551 991 164.098 355.792 346.631
27 0 68.0948 14.9498 1018 173.742 356.224 346.762
28 0 73.1736 14.4451 1057 173.898 356.563 348.491
29 1 38.084 13.4702 513 175.489 356.22 368.386
30 0 40.044 13.61 545 170.961 355.793 370.415
31 0 42.0236 13.3259 560 170.493 355.254 373.241
32 0 43.0467 13.3111 573 168.543 355.175 375.253
33 0 43.184 13.8014 596 176.426 354.21 378.364
34 0 46.1023 13.7303 633 174.539 354.158 380.806
35 0 46.0623 13.8074 636 170.019 353.267 382.34
36 0 47.0677 14.2136 669 175.362 352.873 383.209
37 0 50.0968 13.8931 696 165.628 352.638 386.579
38 0 51.0905 14.6407 748 166.301 352.11 389.072
39 0 54.0522 14.4305 780 173.94 351.791 392.288
40 0 56.0499 14.2016 796 164.611 351.156 396.386
41 0 58.0857 14.2548 828 168.382 350.421 399.452
42 0 60.1118 14.4564 869 171.395 349.972 402.257
43 0 62.0962 14.1394 878 163.376 349.9 406.814
44 0 65.1065 14.484 943 172.396 349.856 410.345
45 0 67.1484 14.1627 951 173.672 349.156 416.239
46 0 71.0859 14.0534 999 168.532 350.039 420.377
47 0 74.1494 14.3089 1061 170.376 349.678 425.457
48 0 76.0792 13.8145 1051 174.521 349.079 430.283
49 1 38.0267 13.2538 504 169.143 348.823 455.573
50 0 40.0803 13.4729 540 161.48 349.433 461.183
51 0 41.0221 13.5049 554 168.211 349.298 466.592
52 0 43.0323 13.5015 581 167.513 349.088 471.575
53 0 44.11 13.8064 609 172.803 349.094 475.903
54 0 44.199 14.0727 622 172.175 349.079 480.521
55 0 45.0969 14.0586 634 170.681 349.349 482.552
56 0 47.0421 13.4773 634 176.096 349.639 482.924
57 0 47.1076 14.2864 673 173.339 350.239 482.473
58 0 49.0706 14.204 697 164.341 350.489 481.473
59 0 50.141 13.7014 687 173.201 350.665 481.15
60 0 55.1207 13.9512 769 171.446 350.663 478.861
61 0 56.0516 13.5946 762 165.866 351.451 478.075
62 0 59.1571 13.7093 811 168.589 351.583 477.028
63 0 60.2037 13.8031 831 173.063 351.566 475.533
64 0 62.1298 13.842 860 168.412 351.478 475.522
65 0 64.0983 13.7601 882 160.489 351.695 473.841
66 0 68.1037 13.6116 927 166.119 351.837 472.134
67 0 70.2202 13.6713 960 164.896 352.193 471.134
68 1 36.1186 12.099 437 165.151 353.451 487.833
69 0 37.1109 12.3953 460 165.774 352.785 486.843
70 0 39.1053 12.6581 495 165.543 351.857 486.685
71 0 39.1466 12.7214 498 162.863 351.882 486.5
72 0 39.1169 13.4469 526 163.046 352.048 486.059
73 0 43.1537 12.9073 557 164.047 351.684 483.98
74 0 44.1017 12.6072 556 163.297 351.324 483.004
75 0 45.2178 12.8932 583 158.118 351.37 483.194
76 0 47.1086 12.9276 609 162.299 351.649 483.217
77 0 47.2125 12.9415 611 161.615 351.809 481.738
78 0 50.1012 12.6145 632 164.889 351.604 481.272
79 0 51.2166 12.8864 660 104.906 351.745 481.162
80 0 53.2341 13.0931 697 166.872 351.01 480.23
81 0 53.3165 13.1667 702 165.321 350.839 479.5
82 0 54.4699 13.3835 729 164.953 350.756 478.578
83 0 58.1929 13.0772 761 164.537 351.443 476.87
84 0 60.2406 13.0145 784 170.953 350.547 476.578
85 0 63.3795 13.0484 827 166.445 350.23 475.076
