index division length width area intensity CMx CMy
0 0 70.0509 14.104 988 174.851 1081.52 359.937
1 0 71.0816 14.2653 1014 169.095 1080.87 361.984
2 0 74.0706 14.1892 1051 169.163 1080.27 363.474
3 0 77.1292 14.3007 1103 166.595 1079.07 365.374
4 0 79.2356 14.2108 1126 169.256 1078.64 367.663
5 0 83.0378 14.1983 1179 167.728 1078.95 370.623
6 0 86.1301 14.362 1237 168.962 1077.96 373.62
7 0 88.041 14.4137 1269 165.724 1077.72 374.829
8 0 92.0639 14.403 1326 168.012 1077.9 376.491
9 0 94.121 14.5876 1373 167.879 1077.46 378.835
10 0 98.1016 14.3015 1403 166.956 1077.55 381.643
11 0 103.132 13.9918 1443 166.654 1077.72 384.429
12 0 104.114 14.4168 1501 164.663 1078.48 388.166
13 1 56.0696 13.0374 731 163.109 1079.07 417.491
14 0 55.0112 13.8154 760 161.136 1080.11 420.849
15 0 59.0435 13.651 806 160.381 1080.55 422.324
16 0 61.0526 13.6603 834 161.962 1081.81 427.26
17 0 64.0429 13.6315 873 161.883 1082.48 432.034
18 0 67.0384 13.5296 907 161.224 1083.11 436.759
19 0 68.0664 14.2508 970 160.499 1083.62 440.501
20 0 70.0779 13.9416 977 158.57 1084.01 445.532
21 0 73.0487 13.8675 1013 157.43 1084.55 450.457
22 0 75.1459 13.9861 1051 162.598 1084.84 455.498
23 0 79.0933 13.8065 1092 166.57 1085.59 461.67
24 0 81.086 14.1332 1146 166.749 1085.63 468.083
25 0 83.065 13.7964 1146 166.229 1085.88 470.12
26 0 85.0969 14.1016 1200 161.62 1086.82 469.416
27 0 87.0489 14.153 1232 163.142 1087 467.977
28 0 91.1423 14.033 1279 162.816 1087.15 466.238
29 0 93.0526 14.3467 1335 174.387 1086.82 464.07
30 0 97.0584 14.1152 1370 174.877 1087.11 462.288
31 0 101.119 13.8648 1402 164.83 1086.86 460.299
32 0 105.091 14.045 1476 172.314 1086.05 458.72
33 1 49.022 13.1369 644 174.922 1085.82 486
34 0 52.0389 13.0864 681 170.62 1085.11 485.477
35 0 55.0523 13.1148 722 176.302 1084.85 483.435
36 0 57.0536 13.3559 762 171.756 1083.93 481.785
37 0 58.0148 13.2035 766 169.601 1083.22 481.513
38 0 61.105 13.7632 841 163.262 1082.63 480.007
39 0 63.0587 13.2416 835 170.098 1082.51 479.966
40 0 64.0366 13.6328 873 160.631 1081.84 477.661
41 0 66.2579 13.5229 896 166.035 1082.5 477.283
42 0 69.1047 13.6894 946 162.43 1082.76 475.514
43 0 72.0296 13.2445 954 167.529 1082.34 473.501
44 0 73.1129 13.3629 977 166.947 1081.66 472.939
45 0 74.1032 13.8995 1030 166.022 1081.3 471.584
46 0 76.0576 13.8053 1050 162.769 1081.52 469.975
47 0 79.0926 13.7434 1087 156.875 1081.27 469.399
48 0 81.0605 14.2363 1154 163.627 1080.36 466.666
49 0 87.1975 13.4293 1171 159.068 1080.06 466.371
50 0 89.0888 13.4473 1198 155.665 1080.45 464.731
51 0 91.1649 13.6785 1247 158.532 1080.53 462.846
52 0 93.1312 13.6582 1272 160.756 1080.52 461.781
53 1 50.0634 12.3244 617 162.092 1080.91 483.93
54 0 50.07 12.882 645 154.428 1080.96 483.214
55 0 53.1312 12.7797 679 155.48 1081 482.536
56 0 55.0528 13.26 730 152.933 1081.16 481.24
57 0 58.0937 12.8069 744 157.836 1081.02 479.918
58 0 60.075 12.8007 769 158.182 1081.61 479.091
59 0 63.0636 13.0345 822 154.859 1081.94 477.809
60 0 65.1248 12.8062 834 156.404 1082.41 476.93
61 0 66.1169 13.0375 862 156.959 1082.82 475.664
62 0 69.0346 13.2108 912 155.046 1083.06 474.455
63 0 70.0733 13.0292 913 158.239 1083.17 473.522
64 0 73.0324 13.1312 959 150.13 1083.34 472.23
65 0 75.058 13.5096 1014 158.981 1083.4 470.995
66 0 78.1329 13.5282 1057 158.935 1083.57 470.053
67 0 80.081 13.9359 1116 162.959 1084.32 468.181
68 0 83.0949 13.635 1133 163.063 1084.51 467.757
69 0 85.1174 13.9807 1190 156.72 1084.14 465.552
70 0 88.1508 13.7605 1213 158.251 1083.87 465.173
71 0 91.0726 13.9559 1271 164.464 1083.96 464.14
72 0 94.0292 13.9531 1312 161.901 1083.9 462.289
73 0 95.0877 14.0502 1336 166.416 1083.8 461.356
74 0 100.302 13.7984 1384 164.151 1083.36 458.853
75 0 104.423 13.905 1452 164.146 1082.88 456.784
76 1 56.2186 12.9317 727 158.484 1082.52 480.216
77 0 58.1448 12.8472 747 162.278 1082.2 479.965
78 0 60.0834 13.0818 786 157.86 1082.21 479.001
79 0 62.0335 13.1703 817 157.968 1082.45 476.989
80 0 64.1151 13.0547 837 161.166 1082.28 476.848
81 0 66.0501 13.1567 869 161.794 1082.12 475.795
82 0 67.0965 13.3986 899 164.969 1082.16 474.537
83 0 70.0531 13.2614 929 160.181 1082.33 472.956
84 0 73.1008 13.584 993 164.744 1082.01 472.607
85 0 75.0992 13.3423 1002 163.679 1082.13 471.062
86 0 78.048 13.5429 1057 161.396 1081.83 470.077
87 0 80.0701 13.4382 1076 172.57 1081.76 469.601
88 0 83.1591 13.5403 1126 170.75 1081.91 467.961
89 0 86.0809 13.6267 1173 169.892 1081.5 466.696
90 0 89.137 13.6307 1215 164.877 1081.82 464.35
91 0 91.118 13.51 1231 167.656 1081.7 463.496
92 1 48.0378 11.9281 573 164.316 1081.99 485.449
93 0 50.0316 12.3122 616 159.782 1081.51 484.417
94 0 50.0955 12.9353 648 165.461 1080.77 483.877
95 0 54.0819 12.6105 682 167.045 1080.96 483.072
96 0 55.0331 12.9195 711 166.252 1080.83 482.752
97 0 57.0772 12.9824 741 160.708 1080.66 481.934
98 0 57.0389 13.0788 746 170.629 1079.9 481.141
99 0 59.0257 13.4518 794 169.941 1080.68 480.139
100 0 63.0537 12.9889 819 167.457 1080.46 479.902
101 0 65.1319 13.1886 859 169.513 1080.06 479.052
102 0 67.0683 13.2701 890 164.16 1080.29 477.793
103 0 68.1414 13.3693 911 171.13 1080.8 476.105
104 0 70.1101 13.8497 971 169.02 1081.07 474.982
105 0 74.2205 13.3117 988 166.818 1081.18 473.442
106 0 78.0718 13.2955 1038 166.719 1081.25 472.168
107 0 79.0704 13.3046 1052 170.016 1080.75 471.243
108 0 83.1275 13.2567 1102 165.064 1080.56 469.172
109 0 84.1767 13.2697 1117 165.253 1080.77 468.75
110 0 90.1662 13.1757 1188 170.58 1080.61 466.309
111 0 92.1418 12.9908 1197 169.304 1080.96 464.595
112 1 50.0373 12.3308 617 166.746 1080.07 485.42
113 0 51.039 12.8529 656 169.517 1080.53 484.529
114 0 53.0621 12.7209 675 167.071 1080.62 483.585
115 0 54.0636 12.9292 699 165.808 1080.44 483.183
116 0 55.0581 13.0226 717 164.052 1080.7 482.34
117 0 56.1522 13.0538 733 164.843 1080.45 481.84
118 0 59.113 12.806 757 172.872 1081.18 480.684
