index division length width area intensity CMx CMy
3637 0 97.1506 14.9047 1448 114.992 190.762 311.552
3638 0 100.165 14.7058 1473 113.385 190.467 314.492
3639 0 103.176 14.8096 1528 110.118 190.266 317.095
3640 0 107.23 14.5855 1564 107.607 190.421 318.361
3641 0 110.148 14.9526 1647 114.162 190.279 320.509
3642 0 114.165 14.5315 1659 110.914 190.533 321.301
3643 0 117.201 14.6245 1714 106.399 190.187 324.429
3644 0 121.212 14.751 1788 119.294 190.144 327.453
3645 0 121.212 14.751 1788 171.997 192.144 327.453
3646 1 66.1873 12.1171 802 111.142 189.743 365.123
3647 0 69.1736 12.7361 881 111.344 189.707 366.755
3648 0 69.0741 12.5373 866 119.986 189.523 370.8
3649 0 73.1144 12.7471 932 117.538 189.563 373.124
3650 0 75.1536 12.4678 937 119.631 190.053 376.994
3651 0 77.0509 13.0433 1005 116.661 189.756 380.856
3652 0 80.1443 13.2386 1061 113.812 189.266 384.837
3653 0 84.1072 12.7694 1074 110.93 190 388.635
3654 0 85.132 12.9798 1105 116.993 189.501 392.742
3655 0 87.1509 12.9431 1128 115.856 189.609 397.41
3656 0 89.2416 12.9088 1152 114.954 189.507 402.768
3657 0 94.1757 13.0076 1225 119.584 189.224 408.306
3658 0 97.2754 12.8295 1248 120.215 188.812 412.366
3659 1 53.2178 10.7295 571 117.364 188.739 442.431
3660 0 54.1331 11.25 609 108.629 188.975 446.624
3661 0 56.098 11.9434 670 105.524 188.418 451.8
3662 0 58.1402 12.1947 709 106.498 188.069 457.722
3663 0 60.2391 12.2346 737 92.1479 188.023 463.635
3664 0 62.1786 11.7725 732 96.25 188.1 469.346
3665 0 63.2265 11.5142 728 99.4396 187.326 474.343
3666 0 63.0928 11.4752 724 99.5663 187.855 476.254
3667 1 49.0679 6.84766 336 109.64 187.292 482.979
3668 0 51.0514 6.69914 342 110.602 187.871 483.012
3669 0 52.1279 7.11711 371 111.065 187.863 483.267
3670 0 51.0989 6.45806 330 107.367 187.655 483.591
3671 0 51.0773 6.49995 332 109.515 187.313 484.623
3672 0 51.1084 6.49599 332 106.416 186.861 485.756
3673 0 40.0067 8.79852 352 103.256 186.335 486.631
3674 0 40.0243 8.86961 355 104.98 186.693 486.738
3675 0 42.0254 9.11353 383 107.762 186.582 486.762
