div_and_fold,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate,lineage_ID,generation,trap_ID,trace,dataset,start_time,end_time
,0.5389065813981816,,1.8772259334965273,0.39999999999999997,3.115907122716071,4.993133056212598,1.3472664534954542,1.0,0.0,1,A,SL,0.45,0.8
1.0892241724965157,0.7128016224694287,0.5340125448830363,2.358120023330614,0.45000000000000007,2.6663956902877026,5.0245157136183165,1.584003605487619,1.0,1.0,1,A,SL,0.85,1.25
1.0533216572713775,0.7906443882816221,0.47773660483285557,2.446936441829227,0.44999999999999996,2.400395077953347,4.847331519782574,1.756987529514716,1.0,2.0,1,A,SL,1.3,1.7
1.1676118622959037,0.8267755182398597,0.5107806696938176,2.7347617291090374,0.5,2.4759232399024937,5.210684969011531,1.6535510364797195,1.0,3.0,1,A,SL,1.75,2.2
1.0132164237856927,0.6492200372158237,0.5293580736056303,2.109708559053209,0.3999999999999999,2.758318157361757,4.868026716414966,1.6230500930395595,1.0,4.0,1,A,SL,2.25,2.6
1.045346741459556,0.6502465504521077,0.545584320985235,2.078162260612819,0.4500000000000002,2.6559190506132424,4.734081311226062,1.4449923343380164,1.0,5.0,1,A,SL,2.65,3.05
0.9798535761344368,0.5685022720265974,0.5549626845090377,1.7275177710110032,0.44999999999999973,2.6272384731620804,4.354756244173084,1.2633383822813284,1.0,6.0,1,A,SL,3.1,3.5
1.0392799333331462,0.8001999553481546,0.4668852103434578,2.222459072076849,0.6500000000000004,2.0331712850552366,4.255630357132086,1.2310768543817756,1.0,7.0,1,A,SL,3.55,4.15
1.1744782868922294,0.8852771331204927,0.4845895207922387,2.580455659692331,0.5999999999999996,2.062233875431541,4.642689535123872,1.4754618885341555,1.0,8.0,1,A,SL,4.2,4.75
1.1770268324729183,0.9273868274880531,0.465615449068382,2.8610419216345457,0.5499999999999998,2.1617079727817794,5.022749894416325,1.686157868160097,1.0,9.0,1,A,SL,4.8,5.3
1.2116364308986176,0.8419884772494236,0.5220371061174245,3.0513106523477034,0.6000000000000005,2.6220618196326977,5.673372471980401,1.403314128749038,1.0,10.0,1,A,SL,5.35,5.9
0.9021009966208952,0.48824548235317083,0.5536213675920272,1.6740429905878926,0.39999999999999947,3.1409002267967496,4.814943217384642,1.2206137058829287,1.0,11.0,1,A,SL,5.95,6.3
0.970407426475802,0.551308414245679,0.5591443094953404,1.70258033227165,0.4500000000000002,2.6922481005438086,4.3948284328154585,1.2251298094348417,1.0,12.0,1,A,SL,6.35,6.75
1.0467039765536557,0.6406802432906367,0.5515437654694015,1.9158716161147047,0.5499999999999998,2.4239402224270266,4.339811838541731,1.1648731696193397,1.0,13.0,1,A,SL,6.8,7.3
0.8650510172005466,0.5680625700763552,0.49015708165560434,1.4196535956143546,0.5,2.1271895057140577,3.5468431013284123,1.1361251401527104,1.0,14.0,1,A,SL,7.35,7.8
1.2334827954834346,0.8855051057490066,0.508818759992145,2.231885289326232,0.5500000000000007,1.8047003087046165,4.0365855980308485,1.61000928318001,1.0,15.0,1,A,SL,7.85,8.35
1.4350112137715842,1.0727250441299818,0.4908815707052874,3.352264428972004,0.6500000000000004,1.9814854786477247,5.333749907619729,1.6503462217384328,1.0,16.0,1,A,SL,8.4,9.0
1.1508746768553966,0.8587695143763605,0.48760614811052144,3.032555609681372,0.5,2.6007692474393056,5.6333248571206775,1.717539028752721,1.0,17.0,1,A,SL,9.05,9.5
0.9710302984997138,0.6336447113234857,0.515281297291508,2.2315234603198366,0.5,2.9027469404416415,5.134270400761478,1.2672894226469713,1.0,18.0,1,A,SL,9.55,10.0
1.1722347253229017,0.7653927748924048,0.545266383748685,2.6698914828033904,0.3999999999999986,2.7995450546111225,5.469436537414513,1.9134819372310188,1.0,19.0,1,A,SL,10.05,10.4
1.0232140244183616,0.8000535701611096,0.4597350689207292,2.549310207960561,0.40000000000000036,2.5144917834858154,5.063801991446376,2.000133925402772,1.0,20.0,1,A,SL,10.45,10.8
0.9167201921053243,0.7056999435808966,0.45264237208481567,2.0615389829044366,0.5500000000000007,2.292091345176101,4.353630328080538,1.2830908065107194,1.0,21.0,1,A,SL,10.85,11.35
0.9483351391439057,0.46525592093804913,0.5955301642389766,1.3279717266242055,0.4499999999999993,2.5927181843175924,3.920689910941798,1.0339020465289996,1.0,22.0,1,A,SL,11.4,11.8
0.8292169389744358,0.31636599073213983,0.6043272269546197,0.71474075441132,0.3000000000000007,2.3693796616284115,3.0841204160397315,1.0545533024404636,1.0,23.0,1,A,SL,11.85,12.1
2.3085492658769557,1.5527007390700538,0.488663368152432,5.08090962054777,1.0,1.507096670289655,6.588006290837424,1.5527007390700538,1.0,24.0,1,A,SL,12.15,13.1
0.9160125704325943,0.5481168093928542,0.5294894701104707,2.0195613763603704,0.29999999999999893,3.488279960019955,5.507841336380325,1.8270560313095205,1.0,25.0,1,A,SL,13.15,13.4
,0.6201270110205366,,2.1263307239815097,0.39999999999999997,2.951214542197137,5.077545266178647,1.5503175275513414,2.0,0.0,1,B,SL,0.45,0.8
0.9718026775853272,0.7494141545819939,0.4593160901756525,2.2459015198658943,0.5000000000000001,2.3321982393510687,4.578099759216963,1.4988283091639876,2.0,1.0,1,B,SL,0.85,1.3
1.2076821527861312,0.8658458042425198,0.5080665388940362,2.7443328225029946,0.5,2.325979299376983,5.070312121879978,1.7316916084850396,2.0,2.0,1,B,SL,1.35,1.8
0.9432364879986069,0.7119585610125325,0.46282937830457377,2.0720640199381433,0.44999999999999973,2.3466894071798543,4.418753427117998,1.5821301355834065,2.0,3.0,1,B,SL,1.85,2.25
