dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Trace,1.0,"[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51
 53 55 57 59 61 63 65 67 69 71 73 75]","[0.03137132106683364, 0.03707268684333908, 0.04091994445695219, 0.04414092565466974, 0.04573212559295393, 0.0471409221723986, 0.04896716297204146, 0.05009612148277037, 0.05103495273359782, 0.052461261991828385, 0.05364401937151343, 0.054137977580409204, 0.05529988314475705, 0.05625588236637565, 0.05666783509859179, 0.05758827666397161, 0.05822034646105787, 0.05845200692320338, 0.058920156362748104, 0.05939983687762804, 0.05959920235916068, 0.06004187831083994, 0.06046296029828668, 0.0606296521337678, 0.061006079406563406, 0.06138206445503094, 0.06156326684757461, 0.061888702720305305, 0.062183592596072354, 0.06231121094735456, 0.06256733954059096, 0.06280583825058166, 0.06292085139240924, 0.0631674704211291, 0.06340672984647802, 0.06354833021637693]","[0.03598154 0.03882325 0.04109121 0.0429969  0.04465059 0.04611765
 0.04744028 0.04864742 0.04975987 0.0507931  0.05175895 0.05266672
 0.05352384 0.05433636 0.05510926 0.0558467  0.05655221 0.0572288
 0.05787903 0.05850516 0.05910913 0.05969267 0.06025729 0.06080434
 0.06133504 0.06185045 0.06235154 0.06283921 0.06331425 0.06377737
 0.06422926 0.0646705  0.06510166 0.06552326 0.06593576 0.0663396 ]",$f_n e^{\phi_{n}}$,dfa (short)
Trace,1.0,"[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51
 53 55 57 59 61 63 65 67 69 71 73 75]","[0.04287396327341405, 0.0463033155978283, 0.04885778853226583, 0.05195944944114481, 0.054088138275255535, 0.05530668729275435, 0.0575071695053248, 0.05905169213198141, 0.05982994748245562, 0.06121745840868826, 0.06220446102344648, 0.06272874872882754, 0.06378351161833187, 0.06453043984054319, 0.06485375369519829, 0.06572245872577427, 0.06641670783359445, 0.06679801790540325, 0.06758344974522101, 0.06821894066370694, 0.06859530701761629, 0.06928042234332418, 0.06980524166915321, 0.07016524172430831, 0.07073081119592892, 0.07122548404059971, 0.0716110634465833, 0.07218562504236625, 0.07271741479638673, 0.0731465529594926, 0.07377404129850876, 0.07434933721330186, 0.07477533401449338, 0.07539252811195604, 0.07591802186262009, 0.07635578813972192]","[0.04411082 0.04722553 0.04969459 0.05175847 0.05354183 0.05511827
 0.0565351  0.0578247  0.05901023 0.06010891 0.06113388 0.06209543
 0.06300177 0.06385957 0.06467432 0.06545062 0.06619231 0.06690271
 0.06758463 0.06824052 0.06887253 0.06948252 0.07007216 0.07064292
 0.0711961  0.07173289 0.07225433 0.07276138 0.07325491 0.0737357
 0.07420448 0.07466189 0.07510854 0.07554499 0.07597175 0.07638928]",$f_n e^{\phi_{n}}$,mean (short)
Shuffled,1.0,"[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51
 53 55 57 59 61 63 65 67 69 71 73 75]","[0.0289601585175512, 0.03844891218858191, 0.04456697589872813, 0.05249065184800965, 0.058536747259166785, 0.0633109521465346, 0.06901731063067904, 0.07402168051781544, 0.07824114844863836, 0.08353681718089971, 0.08794362163614412, 0.09155991686407906, 0.09603287493435694, 0.09968978875190164, 0.1027388812945539, 0.10647531389508574, 0.10970323460302993, 0.11269449422331208, 0.11636571354685563, 0.11957084582161072, 0.12242151231818832, 0.12572060727174952, 0.128538493359359, 0.1309537109559775, 0.1338126819247084, 0.13631885956245016, 0.13843435087739472, 0.1409655105556172, 0.14330215287570985, 0.1454405384443223, 0.14799702627304057, 0.15040873289581283, 0.1526402149304691, 0.1551834877967611, 0.15749297443990715, 0.15954524595768896]","[0.03214866 0.03939949 0.0458631  0.05177758 0.05727899 0.06245409
 0.06736241 0.07204695 0.07654003 0.08086671 0.08504688 0.08909668
 0.09302941 0.09685622 0.10058653 0.10422841 0.10778884 0.11127392
 0.11468898 0.11803874 0.12132742 0.12455876 0.12773616 0.13086264
 0.133941   0.13697373 0.13996314 0.14291134 0.14582026 0.14869169
 0.15152729 0.15432857 0.15709697 0.15983381 0.16254031 0.16521764]",$f_n e^{\phi_{n}}$,dfa (short)
Shuffled,1.0,"[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51
 53 55 57 59 61 63 65 67 69 71 73 75]","[0.053213214410255644, 0.0657050069796064, 0.07432211318614683, 0.08483970008613939, 0.09284700453430196, 0.09937201182118771, 0.1072836713046919, 0.11418231552218996, 0.11986119074627039, 0.12618473954021453, 0.13181708147102625, 0.13630317418897717, 0.1413331826127287, 0.14584476461250012, 0.14951635435168714, 0.15352415917207468, 0.15705478075073837, 0.1601421996752359, 0.1635156651445621, 0.1664382879081619, 0.16910385198354055, 0.17210247969351644, 0.17491260927448737, 0.1775852538436373, 0.18057951486158164, 0.1833945939151367, 0.1860400549808347, 0.1889290166842635, 0.19164097062265578, 0.19413895830280925, 0.19672688947260025, 0.19916849923356306, 0.20147661423852894, 0.20397068084569914, 0.20635619773962946, 0.2086379514133697]","[0.05792195 0.06820129 0.07705227 0.08493748 0.09211383 0.09874144
 0.10492808 0.11075033 0.11626498 0.12151544 0.12653583 0.13135353
 0.13599087 0.14046641 0.14479571 0.148992   0.15306664 0.15702947
 0.16088905 0.16465293 0.16832778 0.17191951 0.17543344 0.17887433
 0.18224647 0.18555375 0.18879972 0.19198761 0.19512037 0.19820071
 0.20123115 0.20421398 0.20715135 0.21004523 0.21289747 0.21570978]",$f_n e^{\phi_{n}}$,mean (short)
Trace,2.0,"[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51
 53 55 57 59 61 63 65 67 69 71 73 75 77 79 81]","[0.038350936905507976, 0.05001766355148601, 0.053798243115127514, 0.059851647626201036, 0.0634153327381891, 0.06565824810405406, 0.07008475053708584, 0.07252238075849926, 0.07422704551029077, 0.07723192740105367, 0.07907681249621763, 0.08082698067830581, 0.0831184091701377, 0.08466099875566757, 0.08633770622206709, 0.08845336959131224, 0.0900004529223364, 0.09150488417516704, 0.09339233144547948, 0.09466237525468738, 0.09604272270190296, 0.09774880588943936, 0.09897889537315986, 0.10033190371334542, 0.10192244800508936, 0.10303328716975109, 0.10433608305069983, 0.10574968224694245, 0.106862946805707, 0.10810006363320249, 0.1094336859576755, 0.11045932220072253, 0.11157410904741248, 0.11277261868255178, 0.11359836932664047, 0.11413296766558405, 0.11493673815933345, 0.11551777760834481, 0.11596600755866747]","[0.04365779 0.04927087 0.05392924 0.05796316 0.06155053 0.06479955
 0.06778161 0.07054658 0.07313083 0.07556185 0.07786096 0.08004506
 0.08212784 0.08412052 0.08603246 0.08787154 0.08964448 0.09135705
 0.09301424 0.09462043 0.09617945 0.0976947  0.09916918 0.10060561
 0.10200639 0.1033737  0.10470953 0.10601566 0.10729374 0.10854524
 0.10977155 0.11097392 0.11215351 0.1133114  0.11444859 0.11556599
 0.11666446 0.1177448  0.11880777]",$f_n e^{\phi_{n}}$,dfa (short)
Trace,2.0,"[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51
 53 55 57 59 61 63 65 67 69 71 73 75 77 79 81]","[0.057653932892746305, 0.06375169960496102, 0.06849920090162838, 0.07480984975102865, 0.07769565813243774, 0.08099209492166203, 0.08478161127451374, 0.08669332203855784, 0.08887227579590808, 0.09150573488790775, 0.0929813722541738, 0.09487841693314587, 0.09709444068225365, 0.09852877144073496, 0.10031518484028525, 0.10223208023656943, 0.10357310667562898, 0.10524509912465169, 0.10708729505067234, 0.10839811938009163, 0.10999764414385711, 0.11181092652468896, 0.11307727373395494, 0.1146166304506915, 0.11614758671602303, 0.11712154462735357, 0.11834934641906711, 0.11943220835992918, 0.12018755867642418, 0.12121839901279872, 0.12220368527222554, 0.12290945300192505, 0.12386684374480972, 0.12476855287675447, 0.1253509516320759, 0.12575406237411066, 0.12632816003388378, 0.1266845545379952, 0.12702250718407943]","[0.05883814 0.06473904 0.0695294  0.07360771 0.07718469 0.08038669
 0.08329603 0.08596964 0.0884487  0.09076403 0.09293938 0.09499346
 0.09694131 0.09879523 0.10056538 0.10226031 0.10388724 0.10545237
 0.10696105 0.10841792 0.10982705 0.11119203 0.11251604 0.1138019
 0.11505214 0.11626905 0.11745468 0.11861089 0.11973937 0.12084166
 0.12191917 0.1229732  0.12400494 0.12501548 0.12600585 0.12697697
 0.12792973 0.12886493 0.12978333]",$f_n e^{\phi_{n}}$,mean (short)
Shuffled,2.0,"[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51
 53 55 57 59 61 63 65 67 69 71 73 75 77 79 81]","[0.03957133133982658, 0.04822432950266287, 0.05509723962552782, 0.06205038654018453, 0.06788894855578964, 0.07369568925534262, 0.08090232672710777, 0.08683232134971025, 0.0933818056732475, 0.10017622673680428, 0.10608390206961807, 0.1121722209929178, 0.11826320432924325, 0.12413543627827106, 0.1299854228784407, 0.1359254617930366, 0.1417247526028296, 0.14737539298531696, 0.153037567306384, 0.15818500162314758, 0.16324580509514885, 0.1683972672602486, 0.17292687568893125, 0.1776335479100192, 0.18254618266032735, 0.18710231094427132, 0.19199964739203956, 0.19708058529039182, 0.20173459440259903, 0.20667062256681226, 0.21167922523242208, 0.2163350263687465, 0.2212208462060536, 0.22617780543957108, 0.23083043784870635, 0.23570989522908029, 0.24072644872731738, 0.24554088149470982, 0.25053394504574533]","[0.03620611 0.04559163 0.05415682 0.06213757 0.06967135 0.07684717
 0.08372688 0.09035568 0.09676785 0.10299021 0.10904421 0.1149474
 0.12071431 0.1263572  0.13188649 0.13731116 0.14263901 0.14787687
 0.15303076 0.15810604 0.16310748 0.16803938 0.17290559 0.17770962
 0.18245466 0.18714362 0.19177918 0.19636377 0.20089967 0.20538896
 0.20983357 0.21423531 0.21859586 0.22291677 0.2271995  0.23144544
 0.23565586 0.23983197 0.2439749 ]",$f_n e^{\phi_{n}}$,dfa (short)
Shuffled,2.0,"[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51
 53 55 57 59 61 63 65 67 69 71 73 75 77 79 81]","[0.06761472461849219, 0.08292082263789535, 0.09810317632881912, 0.11187543386236165, 0.12431170802539525, 0.13700730987843987, 0.1487682356829617, 0.1599001880350592, 0.17120743269435434, 0.18206359103466005, 0.1924152915037907, 0.20289545593799097, 0.21304335793181153, 0.22280254687993659, 0.23243411361928767, 0.24172317640184102, 0.25064503510487496, 0.259304910667183, 0.2676801922998571, 0.27539811388527713, 0.28294371933680257, 0.29042878143610157, 0.29718216929441155, 0.30372791561628276, 0.310251852673085, 0.31624727636620054, 0.3220059146813663, 0.3276490708524942, 0.3326050912999338, 0.33723914135903005, 0.3415208431690537, 0.3453024354747225, 0.34877873199842735, 0.35206604703510086, 0.3549897440753005, 0.35767704218639057, 0.36015439849668207, 0.3622431887084401, 0.3640870081764306]","[0.06988439 0.08612022 0.10066269 0.11401881 0.12647954 0.13823098
 0.14940112 0.16008266 0.17034538 0.1802435  0.18982014 0.1991103
 0.20814291 0.21694219 0.22552866 0.23391994 0.24213126 0.25017592
 0.25806559 0.26581062 0.27342021 0.2809026  0.2882652  0.29551469
 0.30265717 0.30969816 0.31664271 0.32349547 0.3302607  0.33694233
 0.34354401 0.35006911 0.35652076 0.36290189 0.36921522 0.3754633
 0.38164852 0.38777312 0.39383921]",$f_n e^{\phi_{n}}$,mean (short)
Trace,3.0,"[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51
 53 55 57 59 61 63 65 67 69 71 73 75 77 79 81]","[0.033116607858990524, 0.0442305537988085, 0.048390819646179556, 0.05125563415756176, 0.05514486698667613, 0.05758692857203583, 0.05833477479196229, 0.05990947493865226, 0.0610453970958231, 0.061426993326396735, 0.0622536883954767, 0.06311264485200636, 0.06335557702395596, 0.06416951344300766, 0.0650984302176823, 0.06547349931587006, 0.06633333270274154, 0.06725431730428236, 0.06779265731414934, 0.06858103169116482, 0.06943920315337931, 0.07008369968598292, 0.07089813726993667, 0.07178507247176512, 0.07245148241351379, 0.07324542687918309, 0.074113607691128, 0.07478267419668137, 0.07551497551565517, 0.07621835835611704, 0.0768312581863829, 0.0774667942217356, 0.07805349083974253, 0.07853490249289342, 0.07904021847470301, 0.07949392078404768, 0.07992486670993443, 0.08039933693224334, 0.08081404195064598]","[0.04074241 0.04430319 0.04716433 0.04958102 0.05168704 0.05356209
 0.05525778 0.05680964 0.05824327 0.05957773 0.0608277  0.06200467
 0.06311788 0.06417485 0.06518178 0.06614387 0.06706551 0.06795047
 0.06880197 0.06962283 0.0704155  0.07118214 0.07192465 0.07264474
 0.07334393 0.07402357 0.0746849  0.07532903 0.07595696 0.07656962
 0.07716784 0.07775239 0.07832398 0.07888326 0.07943083 0.07996725
 0.08049303 0.08100865 0.08151456]",$f_n e^{\phi_{n}}$,dfa (short)
Trace,3.0,"[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51
 53 55 57 59 61 63 65 67 69 71 73 75 77 79 81]","[0.050226255606581484, 0.05820266750069307, 0.062319314260565056, 0.06537363404896838, 0.06804721278516335, 0.07047793796814565, 0.07213653139298233, 0.07352082676254144, 0.07491566532406786, 0.07613982036596385, 0.07752486248312834, 0.07890821796260392, 0.08009461440287284, 0.08130573266777402, 0.08243978947517346, 0.08356458918556424, 0.08458187411727182, 0.08557040618184748, 0.08652347193898387, 0.08750900480605257, 0.08844490776047094, 0.08932817972007777, 0.09029871354258627, 0.09113356441372135, 0.0920036311436517, 0.0929421569962, 0.09375160712875136, 0.09460124864942486, 0.09552599778045662, 0.09632294089525255, 0.09715891035610602, 0.09811004090691731, 0.0989156763525021, 0.09973492175329282, 0.10065622852750827, 0.1014072788023838, 0.10220894409831338, 0.10309620490322248, 0.10379905402535738]","[0.05319342 0.05757723 0.06108565 0.06403994 0.06660802 0.06888961
 0.07094919 0.07283103 0.07456699 0.07618077 0.07769057 0.07911065
 0.08045244 0.08172523 0.08293669 0.08409326 0.08520033 0.08626256
 0.08728391 0.08826785 0.08921739 0.0901352  0.0910236  0.0918847
 0.09272035 0.09353223 0.09432184 0.09509054 0.09583956 0.09657004
 0.09728299 0.09797936 0.09866001 0.09932574 0.09997728 0.10061532
 0.10124047 0.10185333 0.10245443]",$f_n e^{\phi_{n}}$,mean (short)
