intercept,slope,std_error,variable,lineage,kind
0.736683337935468,0.5213470252039355,0.030985144327378065,div_then_fold,1.0,Trace
1.3227723953077664,0.22636160346564657,0.023996278989602365,div_and_fold,1.0,Trace
1.0089631017597285,0.38590154596196613,0.019095015524524177,fold_then_div,1.0,Trace
1.1710918763266702,0.4148309561936726,0.024543622633744662,fold_growth,1.0,Trace
1.0830404311980188,0.6473287164568227,0.027014071121412235,division_ratio,1.0,Trace
1.2680658515481038,0.8192447064746455,0.024742019658063125,added_length,1.0,Trace
1.5445605101391418,0.09600572790462142,0.032929055135349224,generationtime,1.0,Trace
2.4526208949161883,0.7820884541175199,0.06406716484773664,length_birth,1.0,Trace
2.2800089922357607,0.9082485859176102,0.046468981428563115,length_final,1.0,Trace
0.8502660217463259,1.043868335845692,0.025938342779179717,growth_rate,1.0,Trace
0.9377901117164735,0.4495164703440652,0.028946183105693895,div_then_fold,2.0,Trace
0.7773704867827786,0.6549539322539675,0.03659706639440997,div_and_fold,2.0,Trace
1.086957940379764,0.4093466202072839,0.018129193322975443,fold_then_div,2.0,Trace
0.9543877524639128,0.5674281817764064,0.02011779691441705,fold_growth,2.0,Trace
1.1369872160123673,0.7769485863287735,0.03488666063339511,division_ratio,2.0,Trace
1.5621460756004988,0.848008501858208,0.028460834766582704,added_length,2.0,Trace
1.176054663247846,0.4586972983681565,0.023172886110636098,generationtime,2.0,Trace
2.165479714050858,0.9925692211377134,0.03859396234487664,length_birth,2.0,Trace
2.3176142184039836,1.000033077424228,0.04102982967393481,length_final,2.0,Trace
1.342632026319422,0.6756401731879685,0.0390721801034388,growth_rate,2.0,Trace
0.6953148968060104,0.5180981922985244,0.03122281942296913,div_then_fold,3.0,Trace
1.1869183747062417,0.18310439832205277,0.03301510341935504,div_and_fold,3.0,Trace
0.4973029183836775,0.58829591695919,0.03943298350780068,fold_then_div,3.0,Trace
1.030332865028972,0.3185363236889687,0.023303153231732758,fold_growth,3.0,Trace
1.288722539948618,0.6085052692650911,0.015100708350863004,division_ratio,3.0,Trace
1.2806151296508508,0.5554743040263858,0.023733903407215647,added_length,3.0,Trace
1.0253835992201434,0.40159688311932334,0.027722495214702606,generationtime,3.0,Trace
2.153377344724126,0.4386016246936853,0.037668208349904905,length_birth,3.0,Trace
2.0229139764004618,0.5834215419515151,0.03458654268967681,length_final,3.0,Trace
3.024165973411912,0.5749826049017023,0.06287812335903642,growth_rate,3.0,Trace
1.8497388817385614,0.13813576560589444,0.05490106758757424,div_then_fold,4.0,Trace
1.722579356970799,0.12062568160691113,0.03561442247024009,div_and_fold,4.0,Trace
1.4549962634523017,0.2006572774404251,0.032668298583100594,fold_then_div,4.0,Trace
2.1721762070997106,0.05110302165725328,0.051236607748139804,fold_growth,4.0,Trace
3.2227513940575943,0.056670368794271786,0.06136446267131878,division_ratio,4.0,Trace
1.7002449596371274,0.765366073485334,0.03342870357589434,added_length,4.0,Trace
2.3863074112860754,0.11815386942517363,0.06370616095871592,generationtime,4.0,Trace
2.0920139022432327,0.8365515152838909,0.039595265099615,length_birth,4.0,Trace
2.402235473372074,0.9123120277696144,0.04321309947107139,length_final,4.0,Trace
2.5547500253845854,0.5477244461473496,0.06305794236115556,growth_rate,4.0,Trace
1.1911509946739225,0.26354048359430954,0.028840646152954036,div_then_fold,5.0,Trace
1.400022271538919,0.1883620698935694,0.0331362061677783,div_and_fold,5.0,Trace
2.16136854983489,0.0077526069253459,0.0569616352251089,fold_then_div,5.0,Trace
2.0396025069617103,0.07477426927414486,0.04968540883065857,fold_growth,5.0,Trace
3.4553340505011394,0.2570518902168738,0.07617116422752661,division_ratio,5.0,Trace
1.1919529901180153,0.664883386177712,0.0238645328131936,added_length,5.0,Trace
1.7560476774661444,0.31745450885100635,0.04804776891571875,generationtime,5.0,Trace
2.0992814275525,0.7264255282732555,0.0386390009829246,length_birth,5.0,Trace
1.9488833591471775,0.8151670295588042,0.03457821646977927,length_final,5.0,Trace
0.9673807326749781,0.9524965309870653,0.01568635487424306,growth_rate,5.0,Trace
0.516477793084965,0.7937080450494666,0.0298985626467738,div_then_fold,6.0,Trace
0.49527503767231845,0.8861699103360314,0.0401273018830622,div_and_fold,6.0,Trace
1.3056710317753761,0.42732603361123983,0.04974099343865917,fold_then_div,6.0,Trace
0.6003916695918626,0.9732914172082868,0.0261343833069226,fold_growth,6.0,Trace
2.1710753583819256,0.8950491202726547,0.08591035161342589,division_ratio,6.0,Trace
1.4076896119689193,0.7339444357337027,0.06947335454059593,added_length,6.0,Trace
0.46912139342431314,1.0099889840242036,0.0371102409005527,generationtime,6.0,Trace
2.1403471505807015,1.2218150609839098,0.06121087859991831,length_birth,6.0,Trace
2.066269974889974,1.0278177420420143,0.07577122121839608,length_final,6.0,Trace
5.710997276523281,0.24031858793017694,0.10314703388235491,growth_rate,6.0,Trace
1.9430504793293553,-0.007939218301381949,0.03375764326383698,div_then_fold,7.0,Trace
1.3482673108780565,0.2577383251238958,0.028281921105810855,div_and_fold,7.0,Trace
1.728628922207959,0.07176833325337777,0.04073672253746672,fold_then_div,7.0,Trace
0.6972345518447816,0.6333292360118612,0.038981755663462986,fold_growth,7.0,Trace
1.0596961224975476,0.6228261162266407,0.01946839403516183,division_ratio,7.0,Trace
4.568369521846634,0.1283971017919622,0.09319441295177715,added_length,7.0,Trace
1.3779483867402893,0.2343925802373219,0.0317990139127732,generationtime,7.0,Trace
2.3848708807850945,0.7017448656404949,0.043365363686681535,length_birth,7.0,Trace
