value,type,lineage_ID
0,outsider,1
363,end,1
348,end,1
333,end,1
320,end,1
302,end,1
289,end,1
272,end,1
265,end,1
249,end,1
236,end,1
224,end,1
203,end,1
185,end,1
174,end,1
157,end,1
149,end,1
133,end,1
120,end,1
105,end,1
92,end,1
84,end,1
58,end,1
43,end,1
30,end,1
15,end,1
377,end,1
392,end,1
406,end,1
420,end,1
791,end,1
778,end,1
769,end,1
747,end,1
733,end,1
719,end,1
706,end,1
699,end,1
683,end,1
667,end,1
655,end,1
645,end,1
779,start,1
631,end,1
609,end,1
598,end,1
573,end,1
560,end,1
546,end,1
526,end,1
513,end,1
501,end,1
486,end,1
466,end,1
451,end,1
436,end,1
620,end,1
770,start,1
585,end,1
734,start,1
303,start,1
290,start,1
273,start,1
266,start,1
250,start,1
237,start,1
225,start,1
204,start,1
186,start,1
175,start,1
158,start,1
150,start,1
134,start,1
121,start,1
106,start,1
93,start,1
59,start,1
44,start,1
31,start,1
16,start,1
0,start,1
84,outsider,1
15,outsider,1
59,outsider,1
748,start,1
321,start,1
334,start,1
85,start,1
364,start,1
720,start,1
349,start,1
707,start,1
700,start,1
684,start,1
668,start,1
646,start,1
632,start,1
621,start,1
610,start,1
599,start,1
586,start,1
574,start,1
656,start,1
547,start,1
561,start,1
378,start,1
407,start,1
421,start,1
393,start,1
452,start,1
437,start,1
487,start,1
502,start,1
514,start,1
527,start,1
467,start,1
339,end,2
318,end,2
305,end,2
349,end,2
363,end,2
374,end,2
385,end,2
409,end,2
479,end,2
436,end,2
450,end,2
464,end,2
492,end,2
505,end,2
290,end,2
520,end,2
534,end,2
421,end,2
275,end,2
101,end,2
247,end,2
1161,start,2
550,end,2
6,end,2
21,end,2
37,end,2
55,end,2
71,end,2
86,end,2
262,end,2
116,end,2
146,end,2
158,end,2
169,end,2
179,end,2
198,end,2
213,end,2
224,end,2
235,end,2
130,end,2
565,end,2
972,end,2
592,end,2
913,end,2
951,end,2
957,end,2
983,end,2
998,end,2
1014,end,2
1027,end,2
1042,end,2
1059,end,2
1077,end,2
1094,end,2
1111,end,2
1125,end,2
1144,end,2
1160,end,2
1181,end,2
1145,start,2
896,end,2
878,end,2
868,end,2
854,end,2
604,end,2
620,end,2
636,end,2
654,end,2
673,end,2
690,end,2
702,end,2
712,end,2
580,end,2
726,end,2
755,end,2
766,end,2
783,end,2
795,end,2
805,end,2
818,end,2
829,end,2
842,end,2
742,end,2
1126,start,2
396,end,2
1095,start,2
225,start,2
236,start,2
248,start,2
263,start,2
276,start,2
291,start,2
306,start,2
319,start,2
214,start,2
340,start,2
364,start,2
375,start,2
386,start,2
397,start,2
410,start,2
422,start,2
437,start,2
451,start,2
350,start,2
465,start,2
199,start,2
170,start,2
1112,start,2
0,outsider,2
914,outsider,2
952,outsider,2
6,outsider,2
951,outsider,2
957,outsider,2
0,start,2
180,start,2
7,start,2
38,start,2
56,start,2
72,start,2
87,start,2
102,start,2
131,start,2
147,start,2
159,start,2
22,start,2
480,start,2
117,start,2
506,start,2
819,start,2
830,start,2
843,start,2
855,start,2
869,start,2
879,start,2
897,start,2
914,start,2
806,start,2
952,start,2
984,start,2
999,start,2
1015,start,2
1028,start,2
1043,start,2
1060,start,2
1078,start,2
493,start,2
973,start,2
796,start,2
958,start,2
767,start,2
521,start,2
535,start,2
784,start,2
551,start,2
566,start,2
581,start,2
605,start,2
621,start,2
637,start,2
593,start,2
655,start,2
674,start,2
691,start,2
703,start,2
713,start,2
756,start,2
743,start,2
727,start,2
328,end,3
230,end,3
244,end,3
257,end,3
302,end,3
284,end,3
341,end,3
314,end,3
353,end,3
217,end,3
269,end,3
202,end,3
96,end,3
173,end,3
163,end,3
151,end,3
140,end,3
126,end,3
111,end,3
78,end,3
63,end,3
53,end,3
366,end,3
6,end,3
27,end,3
188,end,3
376,end,3
666,end,3
405,end,3
789,end,3
775,start,3
774,end,3
762,end,3
748,end,3
733,end,3
716,end,3
696,end,3
675,end,3
652,end,3
638,end,3
618,end,3
391,end,3
607,end,3
579,end,3
561,end,3
548,end,3
535,end,3
524,end,3
508,end,3
491,end,3
479,end,3
465,end,3
451,end,3
431,end,3
418,end,3
590,end,3
763,start,3
608,start,3
734,start,3
285,start,3
270,start,3
258,start,3
245,start,3
231,start,3
218,start,3
203,start,3
189,start,3
174,start,3
164,start,3
152,start,3
141,start,3
127,start,3
97,start,3
79,start,3
64,start,3
54,start,3
28,start,3
7,start,3
0,start,3
53,outsider,3
6,outsider,3
28,outsider,3
0,outsider,3
749,start,3
303,start,3
315,start,3
112,start,3
342,start,3
717,start,3
329,start,3
697,start,3
676,start,3
667,start,3
653,start,3
639,start,3
591,start,3
580,start,3
562,start,3
549,start,3
536,start,3
619,start,3
406,start,3
509,start,3
492,start,3
480,start,3
466,start,3
452,start,3
354,start,3
432,start,3
419,start,3
392,start,3
377,start,3
367,start,3
525,start,3
262,end,4
385,end,4
232,end,4
274,end,4
218,end,4
250,end,4
286,end,4
360,end,4
313,end,4
328,end,4
347,end,4
373,end,4
203,end,4
300,end,4
191,end,4
23,end,4
163,end,4
148,end,4
132,end,4
117,end,4
101,end,4
88,end,4
75,end,4
63,end,4
51,end,4
37,end,4
7,end,4
858,start,4
847,start,4
399,end,4
178,end,4
412,end,4
811,end,4
437,end,4
825,start,4
870,end,4
857,end,4
846,end,4
824,end,4
800,end,4
788,end,4
776,end,4
761,end,4
744,end,4
727,end,4
714,end,4
699,end,4
686,end,4
426,end,4
671,end,4
644,end,4
626,end,4
615,end,4
604,end,4
587,end,4
569,end,4
556,end,4
540,end,4
526,end,4
509,end,4
495,end,4
482,end,4
470,end,4
450,end,4
655,end,4
812,start,4
789,start,4
470,outsider,4
287,start,4
275,start,4
263,start,4
251,start,4
233,start,4
219,start,4
204,start,4
192,start,4
179,start,4
149,start,4
133,start,4
118,start,4
102,start,4
89,start,4
76,start,4
64,start,4
52,start,4
38,start,4
24,start,4
8,start,4
0,start,4
846,outsider,4
801,start,4
412,outsider,4
7,outsider,4
825,outsider,4
451,outsider,4
400,outsider,4
0,outsider,4
301,start,4
314,start,4
164,start,4
348,start,4
777,start,4
762,start,4
745,start,4
329,start,4
715,start,4
700,start,4
687,start,4
672,start,4
656,start,4
645,start,4
627,start,4
616,start,4
605,start,4
588,start,4
570,start,4
728,start,4
541,start,4
557,start,4
361,start,4
374,start,4
400,start,4
413,start,4
427,start,4
438,start,4
386,start,4
471,start,4
483,start,4
496,start,4
510,start,4
451,start,4
527,start,4
247,end,5
261,end,5
280,end,5
300,end,5
335,end,5
357,end,5
373,end,5
233,end,5
390,end,5
315,end,5
214,end,5
87,end,5
181,end,5
173,end,5
156,end,5
140,end,5
126,end,5
110,end,5
74,end,5
54,end,5
41,end,5
29,end,5
411,end,5
199,end,5
431,end,5
767,start,5
466,end,5
832,end,5
818,end,5
799,end,5
780,end,5
766,end,5
752,end,5
736,end,5
720,end,5
707,end,5
691,end,5
678,end,5
448,end,5
668,end,5
638,end,5
619,end,5
604,end,5
593,end,5
575,end,5
556,end,5
540,end,5
524,end,5
508,end,5
494,end,5
480,end,5
652,end,5
819,start,5
525,start,5
781,start,5
301,start,5
281,start,5
262,start,5
248,start,5
234,start,5
215,start,5
200,start,5
182,start,5
174,start,5
157,start,5
141,start,5
800,start,5
111,start,5
88,start,5
75,start,5
55,start,5
42,start,5
30,start,5
0,start,5
110,outsider,5
29,outsider,5
88,outsider,5
0,outsider,5
316,start,5
336,start,5
127,start,5
374,start,5
358,start,5
753,start,5
737,start,5
721,start,5
708,start,5
692,start,5
669,start,5
653,start,5
639,start,5
620,start,5
605,start,5
594,start,5
679,start,5
557,start,5
391,start,5
576,start,5
412,start,5
432,start,5
467,start,5
449,start,5
495,start,5
509,start,5
541,start,5
481,start,5
293,end,6
338,end,6
306,end,6
281,end,6
321,end,6
349,end,6
409,end,6
377,end,6
394,end,6
428,end,6
266,end,6
445,end,6
360,end,6
252,end,6
76,end,6
222,end,6
213,end,6
201,end,6
186,end,6
166,end,6
153,end,6
139,end,6
124,end,6
109,end,6
93,end,6
58,end,6
42,end,6
457,end,6
236,end,6
470,end,6
824,start,6
497,end,6
28,end,6
874,end,6
863,end,6
848,end,6
832,end,6
823,end,6
808,end,6
797,end,6
780,end,6
767,end,6
753,end,6
741,end,6
722,end,6
711,end,6
695,end,6
677,end,6
662,end,6
650,end,6
638,end,6
626,end,6
612,end,6
598,end,6
587,end,6
572,end,6
562,end,6
549,end,6
535,end,6
521,end,6
510,end,6
481,end,6
13,end,6
651,start,6
849,start,6
361,start,6
350,start,6
339,start,6
322,start,6
307,start,6
294,start,6
282,start,6
267,start,6
253,start,6
237,start,6
223,start,6
214,start,6
202,start,6
378,start,6
187,start,6
154,start,6
140,start,6
125,start,6
110,start,6
94,start,6
77,start,6
59,start,6
43,start,6
29,start,6
14,start,6
0,start,6
0,outsider,6
864,start,6
167,start,6
395,start,6
13,outsider,6
429,start,6
410,start,6
833,start,6
809,start,6
798,start,6
781,start,6
768,start,6
754,start,6
742,start,6
723,start,6
712,start,6
678,start,6
663,start,6
639,start,6
627,start,6
696,start,6
599,start,6
458,start,6
471,start,6
613,start,6
482,start,6
498,start,6
511,start,6
522,start,6
550,start,6
563,start,6
573,start,6
588,start,6
446,start,6
536,start,6
272,end,7
245,end,7
260,end,7
284,end,7
361,end,7
316,end,7
331,end,7
342,end,7
230,end,7
376,end,7
297,end,7
215,end,7
31,end,7
186,end,7
174,end,7
156,end,7
142,end,7
126,end,7
112,end,7
97,end,7
82,end,7
72,end,7
56,end,7
42,end,7
391,end,7
19,end,7
202,end,7
408,end,7
624,end,7
436,end,7
836,end,7
5,end,7
819,end,7
805,end,7
788,end,7
770,end,7
758,end,7
746,end,7
729,end,7
715,end,7
704,end,7
688,end,7
674,end,7
421,end,7
660,end,7
638,end,7
610,end,7
596,end,7
581,end,7
565,end,7
548,end,7
533,end,7
520,end,7
506,end,7
494,end,7
480,end,7
461,end,7
447,end,7
651,end,7
820,start,7
521,start,7
789,start,7
317,start,7
298,start,7
285,start,7
273,start,7
261,start,7
246,start,7
231,start,7
216,start,7
806,start,7
187,start,7
175,start,7
157,start,7
332,start,7
143,start,7
113,start,7
98,start,7
83,start,7
73,start,7
57,start,7
43,start,7
32,start,7
20,start,7
6,start,7
0,start,7
5,outsider,7
0,outsider,7
127,start,7
343,start,7
203,start,7
377,start,7
771,start,7
759,start,7
362,start,7
730,start,7
716,start,7
705,start,7
689,start,7
675,start,7
661,start,7
652,start,7
639,start,7
625,start,7
611,start,7
747,start,7
582,start,7
597,start,7
392,start,7
422,start,7
437,start,7
448,start,7
462,start,7
409,start,7
495,start,7
507,start,7
534,start,7
549,start,7
566,start,7
481,start,7
202,end,8
333,end,8
316,end,8
299,end,8
287,end,8
267,end,8
248,end,8
236,end,8
216,end,8
189,end,8
53,end,8
149,end,8
127,end,8
111,end,8
99,end,8
93,end,8
32,end,8
19,end,8
7,end,8
350,end,8
169,end,8
365,end,8
685,start,8
403,end,8
711,end,8
699,end,8
684,end,8
671,end,8
658,end,8
646,end,8
624,end,8
607,end,8
589,end,8
390,end,8
576,end,8
550,end,8
534,end,8
519,end,8
504,end,8
485,end,8
471,end,8
453,end,8
436,end,8
420,end,8
562,end,8
672,start,8
700,start,8
647,start,8
237,start,8
217,start,8
203,start,8
190,start,8
170,start,8
150,start,8
128,start,8
112,start,8
100,start,8
249,start,8
94,start,8
20,start,8
8,start,8
0,start,8
99,outsider,8
93,outsider,8
7,outsider,8
94,outsider,8
54,outsider,8
0,outsider,8
33,start,8
268,start,8
54,start,8
300,start,8
288,start,8
625,start,8
659,start,8
608,start,8
590,start,8
577,start,8
551,start,8
535,start,8
520,start,8
505,start,8
563,start,8
472,start,8
454,start,8
437,start,8
421,start,8
404,start,8
391,start,8
366,start,8
351,start,8
334,start,8
486,start,8
317,start,8
367,end,9
239,end,9
252,end,9
265,end,9
275,end,9
353,end,9
303,end,9
321,end,9
338,end,9
224,end,9
284,end,9
211,end,9
24,end,9
186,end,9
171,end,9
158,end,9
133,end,9
117,end,9
104,end,9
90,end,9
72,end,9
56,end,9
39,end,9
8,end,9
382,end,9
199,end,9
394,end,9
749,end,9
423,end,9
794,end,9
783,end,9
772,end,9
761,end,9
784,start,9
733,end,9
721,end,9
708,end,9
697,end,9
681,end,9
667,end,9
648,end,9
628,end,9
610,end,9
596,end,9
582,end,9
563,end,9
548,end,9
531,end,9
513,end,9
497,end,9
484,end,9
473,end,9
457,end,9
440,end,9
409,end,9
773,start,9
145,end,9
750,start,9
285,start,9
276,start,9
266,start,9
253,start,9
240,start,9
225,start,9
212,start,9
200,start,9
187,start,9
172,start,9
159,start,9
146,start,9
304,start,9
134,start,9
91,start,9
73,start,9
57,start,9
40,start,9
25,start,9
9,start,9
0,start,9
772,outsider,9
8,outsider,9
762,outsider,9
0,outsider,9
762,start,9
118,start,9
322,start,9
105,start,9
354,start,9
734,start,9
339,start,9
722,start,9
709,start,9
698,start,9
682,start,9
668,start,9
629,start,9
611,start,9
597,start,9
583,start,9
564,start,9
649,start,9
532,start,9
383,start,9
549,start,9
395,start,9
410,start,9
424,start,9
458,start,9
441,start,9
474,start,9
485,start,9
498,start,9
514,start,9
368,start,9
312,end,10
246,end,10
270,end,10
283,end,10
237,end,10
296,end,10
258,end,10
366,end,10
340,end,10
352,end,10
378,end,10
218,end,10
393,end,10
409,end,10
326,end,10
205,end,10
27,end,10
176,end,10
423,end,10
861,start,10
870,start,10
887,start,10
12,end,10
38,end,10
191,end,10
54,end,10
89,end,10
107,end,10
120,end,10
135,end,10
150,end,10
165,end,10
72,end,10
449,end,10
818,end,10
475,end,10
718,end,10
734,end,10
745,end,10
764,end,10
776,end,10
791,end,10
705,end,10
807,end,10
849,end,10
860,end,10
869,end,10
886,end,10
900,end,10
850,start,10
830,end,10
460,end,10
691,end,10
667,end,10
488,end,10
505,end,10
517,end,10
533,end,10
547,end,10
559,end,10
674,end,10
573,end,10
598,end,10
614,end,10
628,end,10
639,end,10
648,end,10
659,end,10
588,end,10
831,start,10
436,end,10
808,start,10
136,start,10
151,start,10
166,start,10
177,start,10
192,start,10
206,start,10
121,start,10
219,start,10
247,start,10
259,start,10
271,start,10
284,start,10
297,start,10
313,start,10
238,start,10
327,start,10
90,start,10
55,start,10
0,outsider,10
219,outsider,10
238,outsider,10
660,outsider,10
668,outsider,10
12,outsider,10
73,start,10
237,outsider,10
667,outsider,10
674,outsider,10
0,start,10
13,start,10
28,start,10
39,start,10
246,outsider,10
341,start,10
108,start,10
353,start,10
615,start,10
629,start,10
640,start,10
649,start,10
660,start,10
675,start,10
692,start,10
706,start,10
719,start,10
735,start,10
746,start,10
765,start,10
777,start,10
792,start,10
819,start,10
599,start,10
589,start,10
668,start,10
574,start,10
379,start,10
394,start,10
410,start,10
424,start,10
437,start,10
450,start,10
461,start,10
367,start,10
489,start,10
506,start,10
518,start,10
534,start,10
548,start,10
560,start,10
476,start,10
250,end,11
264,end,11
277,end,11
291,end,11
305,end,11
316,end,11
330,end,11
390,end,11
359,end,11
377,end,11
403,end,11
416,end,11
431,end,11
445,end,11
238,end,11
344,end,11
225,end,11
927,start,11
198,end,11
458,end,11
940,start,11
952,start,11
8,end,11
21,end,11
36,end,11
52,end,11
213,end,11
64,end,11
91,end,11
112,end,11
127,end,11
140,end,11
154,end,11
165,end,11
184,end,11
79,end,11
474,end,11
926,end,11
500,end,11
773,end,11
785,end,11
797,end,11
812,end,11
825,end,11
835,end,11
847,end,11
758,end,11
856,end,11
886,end,11
902,end,11
913,end,11
903,start,11
939,end,11
951,end,11
968,end,11
868,end,11
486,end,11
746,end,11
718,end,11
513,end,11
528,end,11
543,end,11
555,end,11
571,end,11
583,end,11
597,end,11
732,end,11
607,end,11
638,end,11
653,end,11
659,end,11
669,end,11
692,end,11
700,end,11
708,end,11
620,end,11
887,start,11
914,start,11
857,start,11
113,start,11
128,start,11
141,start,11
155,start,11
166,start,11
185,start,11
199,start,11
80,start,11
214,start,11
239,start,11
251,start,11
265,start,11
278,start,11
292,start,11
306,start,11
317,start,11
226,start,11
331,start,11
65,start,11
37,start,11
869,start,11
0,outsider,11
654,outsider,11
660,outsider,11
670,outsider,11
693,outsider,11
701,outsider,11
53,start,11
8,outsider,11
669,outsider,11
692,outsider,11
700,outsider,11
708,outsider,11
0,start,11
9,start,11
22,start,11
659,outsider,11
345,start,11
92,start,11
378,start,11
660,start,11
670,start,11
693,start,11
701,start,11
709,start,11
719,start,11
733,start,11
654,start,11
747,start,11
774,start,11
786,start,11
798,start,11
813,start,11
826,start,11
836,start,11
360,start,11
759,start,11
639,start,11
848,start,11
608,start,11
621,start,11
404,start,11
417,start,11
432,start,11
446,start,11
459,start,11
475,start,11
487,start,11
391,start,11
514,start,11
529,start,11
544,start,11
556,start,11
572,start,11
584,start,11
598,start,11
501,start,11
257,end,12
273,end,12
287,end,12
301,end,12
313,end,12
448,end,12
325,end,12
377,end,12
351,end,12
366,end,12
393,end,12
412,end,12
423,end,12
435,end,12
242,end,12
339,end,12
229,end,12
106,end,12
202,end,12
460,end,12
952,start,12
5,end,12
20,end,12
33,end,12
44,end,12
56,end,12
217,end,12
72,end,12
95,end,12
122,end,12
134,end,12
149,end,12
162,end,12
174,end,12
188,end,12
82,end,12
471,end,12
945,start,12
492,end,12
774,end,12
785,end,12
801,end,12
812,end,12
828,end,12
840,end,12
851,end,12
760,end,12
962,end,12
873,end,12
886,end,12
901,end,12
916,end,12
928,end,12
944,end,12
951,end,12
860,end,12
482,end,12
744,end,12
719,end,12
507,end,12
518,end,12
531,end,12
543,end,12
558,end,12
572,end,12
585,end,12
731,end,12
599,end,12
624,end,12
633,end,12
647,end,12
658,end,12
673,end,12
701,end,12
705,end,12
609,end,12
929,start,12
21,start,12
902,start,12
189,start,12
203,start,12
218,start,12
230,start,12
243,start,12
258,start,12
274,start,12
288,start,12
302,start,12
