intercept,slope,std_error,variable,lineage,kind
0.6318611093370575,0.6289776125223026,0.033124202309433255,div_then_fold,1.0,Trace
1.2162851864858912,0.28510802765932164,0.026820396282235492,div_and_fold,1.0,Trace
1.106279533126257,0.3399037129101115,0.032051989704656655,fold_then_div,1.0,Trace
1.1546867690543756,0.434224685392777,0.030045636181018243,fold_growth,1.0,Trace
1.1350235940547369,0.6241739553400413,0.029919930623315542,division_ratio,1.0,Trace
1.3487429189102131,0.7902542652193035,0.034461102477497854,added_length,1.0,Trace
1.8030881780541308,0.024863387434504794,0.04876605489526198,generationtime,1.0,Trace
3.3950399964247793,0.6272253952644982,0.09359438296533289,length_birth,1.0,Trace
2.696991126297906,0.8256912961498898,0.06144558276259749,length_final,1.0,Trace
0.9593489969565331,0.9537261627748002,0.023435030575298246,growth_rate,1.0,Trace
0.9034704882876111,0.4633667511131664,0.028075559933715428,div_then_fold,2.0,Trace
0.7228579303767744,0.6865183464691631,0.03695473988744291,div_and_fold,2.0,Trace
1.162738803045131,0.3685470849623624,0.02176633887067507,fold_then_div,2.0,Trace
0.9167122781561547,0.5872857310534969,0.021562808495759492,fold_growth,2.0,Trace
1.1195174640430108,0.7989612359856537,0.035963611490797,division_ratio,2.0,Trace
1.7956921912581216,0.7800048915962885,0.04231076864691266,added_length,2.0,Trace
1.199193313908096,0.446276460227833,0.024167188171476048,generationtime,2.0,Trace
2.4342631558350853,0.9377566359093905,0.04815078069604906,length_birth,2.0,Trace
2.6829198298746504,0.9309330946465425,0.05281115577029917,length_final,2.0,Trace
1.4026319975842867,0.659272627209152,0.0422608368095816,growth_rate,2.0,Trace
0.7859392763554064,0.4320276089685759,0.024664150780547192,div_then_fold,3.0,Trace
1.1232556731978678,0.2098683407073111,0.029729338233935802,div_and_fold,3.0,Trace
0.40521827699179774,0.7170726779942391,0.04574222833157685,fold_then_div,3.0,Trace
0.9884015794914717,0.33923629048198833,0.0207524246943735,fold_growth,3.0,Trace
1.3615310333818635,0.565866259141026,0.017409259123274987,division_ratio,3.0,Trace
1.186620313035849,0.6117623243098981,0.024381465132062925,added_length,3.0,Trace
1.076926035657892,0.37577122903065124,0.031590089856154246,generationtime,3.0,Trace
1.8479073525842427,0.5407723261024528,0.03248787357480103,length_birth,3.0,Trace
1.8310444684758334,0.6629736091965711,0.031510663957938584,length_final,3.0,Trace
4.032812546942637,0.431856706253313,0.07755758524569253,growth_rate,3.0,Trace
1.523224936175686,0.25905266095145063,0.04297720468545829,div_then_fold,4.0,Trace
1.6100296224477033,0.1667004469404347,0.03460221313766661,div_and_fold,4.0,Trace
1.6230287255762825,0.14339316971584115,0.037458674060856914,fold_then_div,4.0,Trace
2.0283562964447213,0.08704727193129667,0.0455120526866963,fold_growth,4.0,Trace
3.3796141950459484,0.03265630241708885,0.05933710938313503,division_ratio,4.0,Trace
1.831636112418159,0.7252675022598133,0.03977146307843085,added_length,4.0,Trace
2.7622411940139115,0.03767252456108082,0.06791166756416368,generationtime,4.0,Trace
2.5362533917215173,0.7376535659565898,0.052077021159593936,length_birth,4.0,Trace
2.7532901780621133,0.8403702489916397,0.051890307652144266,length_final,4.0,Trace
2.884742462780235,0.48196499107582513,0.06755100087556898,growth_rate,4.0,Trace
1.4342475127839887,0.15507027170216436,0.036152827857782885,div_then_fold,5.0,Trace
1.3492406292021804,0.2090281003835658,0.030868053927322885,div_and_fold,5.0,Trace
2.6126899024141346,-0.08983345507729695,0.07049373255968497,fold_then_div,5.0,Trace
2.1479367236852296,0.04602793784857284,0.04788214578312715,fold_growth,5.0,Trace
4.442848307216279,0.13667666919739174,0.09121758151533105,division_ratio,5.0,Trace
1.328536612916904,0.5923774610763619,0.02864297055978522,added_length,5.0,Trace
2.173205067601519,0.20156802803848015,0.06332164025077133,generationtime,5.0,Trace
2.1892180186314256,0.6950775578401431,0.03803401597520243,length_birth,5.0,Trace
2.0959706359951196,0.7637145127233987,0.035711012629391393,length_final,5.0,Trace
0.9589998928220712,0.93796322482281,0.01960289259310895,growth_rate,5.0,Trace
1.64986710148755,0.2649406388588362,0.07353951558311465,div_then_fold,6.0,Trace
1.2366627268189938,0.3607188572130242,0.02599101322355941,div_and_fold,6.0,Trace
1.5713797255327573,0.33826571134440536,0.06010409649032211,fold_then_div,6.0,Trace
1.6607814092720412,0.47304742362632657,0.05229234167349968,fold_growth,6.0,Trace
3.1938956179254148,0.7108465014855561,0.10872599580160944,division_ratio,6.0,Trace
1.3893502055926048,0.945232742341443,0.051838466575603565,added_length,6.0,Trace
1.1154018775398131,0.5429251408430578,0.025589324683680956,generationtime,6.0,Trace
2.5712665279066305,1.1304176644845236,0.06985062280654646,length_birth,6.0,Trace
2.2183042239080164,1.12824650545663,0.06497970956319146,length_final,6.0,Trace
6.560025960429134,0.18284374511938511,0.10165672595815047,growth_rate,6.0,Trace
1.881854929254738,0.04525239382202374,0.03993875615418808,div_then_fold,7.0,Trace
2.0439851450170345,0.017820410585561053,0.0343914943663677,div_and_fold,7.0,Trace
0.970472409512249,0.4538262469029236,0.03841403789143626,fold_then_div,7.0,Trace
0.9516184710522373,0.4178567999002973,0.032060548352426936,fold_growth,7.0,Trace
1.4807165874896786,0.4403375847039115,0.03198193359224738,division_ratio,7.0,Trace
3.8655601173067815,0.20359423241169958,0.08183943175750559,added_length,7.0,Trace
1.045596469060804,0.3769360454360462,0.027144071668537866,generationtime,7.0,Trace
2.729866903594283,0.6149023104687535,0.05046561564071542,length_birth,7.0,Trace
