div_and_fold,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate,lineage_ID,generation,start_time,end_time
,0.9652593354312367,,2.6019869784362184,0.6166666666666667,1.6702308348286332,4.272217813264851,1.5652854088074106,1,0,0.0,0.6
0.9659296062729662,0.8128268985094005,0.4284885693394893,2.1925645624411976,0.5333333333333332,1.8305964987125376,4.023161061153735,1.5240504347051262,1,1,0.6166666666666667,1.1333333333333333
1.004280903190298,0.8349232584602411,0.43576529610140696,2.1831741571136236,0.5333333333333334,1.753153971077308,3.9363281281909317,1.5654811096129517,1,2,1.15,1.6666666666666667
,,0.4175055266991107,,,1.6434387484208794,5.66479824283769,1.3258718943476617,1,3,1.6833333333333333,2.6166666666666667
1.072472281337096,0.7591632667902507,0.5019791268116593,3.0692210956340515,0.4666666666666668,2.843610475503886,5.912831571137938,1.626778428836251,1,4,2.6333333333333333,3.0833333333333335
0.8812205885602459,0.6757581710404387,0.44833907404432444,2.4258754610834403,0.4333333333333331,2.650953431584031,5.076828892667471,1.5594419331702438,1,5,3.1,3.5166666666666666
0.8427571189429184,0.6144309867725267,0.455888295995411,1.846226240097506,0.3666666666666667,2.3144668729384428,4.160693113035949,1.6757208730159818,1,6,3.533333333333333,3.8833333333333333
1.091010565653367,0.8703006980919747,0.4569431441341189,2.5234401023230806,0.5666666666666669,1.9012001928478215,4.424640295170902,1.5358247613387783,1,7,3.9,4.45
1.0832018000166588,0.9279500293508234,0.42825830699996104,2.7791825705874147,0.6166666666666663,1.8948889618936984,4.674071532481113,1.5047838313797146,1,8,4.466666666666667,5.066666666666666
0.9397475555957897,0.7105128793309116,0.4617845322993559,2.1199524478537324,0.4500000000000002,2.1584139365605246,4.278366384414257,1.5789175096242474,1,9,5.083333333333333,5.516666666666667
0.942088362327565,0.8068553373479964,0.42041559575114307,2.134553434202628,0.5499999999999998,1.7986919523451839,3.933245386547812,1.4670097042690848,1,10,5.533333333333333,6.066666666666666
1.170922935441337,0.8746036366964268,0.4883068083032829,2.5773081696215803,0.6166666666666671,1.920630500978774,4.497938670600354,1.4182761676158262,1,11,6.083333333333333,6.683333333333334
1.036458026600085,0.9136259860841204,0.41568944276430325,2.6685749401535186,0.5666666666666664,1.8697456195698723,4.538320559723391,1.6122811519131544,1,12,6.7,7.25
1.1159486765844748,0.8274085850806598,0.48787126414989396,2.7211439216776863,0.5333333333333332,2.214116188589705,4.935260110267391,1.5513910970262375,1,13,7.266666666666667,7.783333333333333
0.8782463389975106,0.6390947685910007,0.46351203679732356,1.9415790406291258,0.4333333333333327,2.2875524658346222,4.229131506463748,1.4748340813638499,1,14,7.8,8.216666666666667
1.075668719862946,0.8871600219788668,0.44298583314160406,2.570723528586819,0.6333333333333346,1.8734453438562504,4.444168872443069,1.400778982071892,1,15,8.233333333333333,8.85
1.0581179238388976,0.825391162796277,0.46352295198047044,2.522738738516957,0.5333333333333332,2.05997427485453,4.582713013371487,1.5476084302430198,1,16,8.866666666666667,9.383333333333333
1.0186603855870877,0.8939303732013434,0.41667782547794063,2.6409924583313598,0.5833333333333321,1.909514893201092,4.550507351532452,1.5324520683451632,1,17,9.4,9.966666666666667
1.0409119143597467,0.8590725605125691,0.4408831560852241,2.612253732046071,0.5666666666666682,2.0062420429326417,4.6184957749787126,1.5160104009045297,1,18,9.983333333333333,10.533333333333333
0.8946823392424899,0.7482130912377992,0.4233738673364325,2.067781222144915,0.4666666666666668,1.9553504175297116,4.023131639674626,1.6033137669381408,1,19,10.55,11.0
0.940127717464394,0.7020819732055488,0.4658826425895376,1.8142918133149717,0.466666666666665,1.8743071997771943,3.688599013092166,1.5044613711547528,1,20,11.016666666666667,11.466666666666667
1.0481779143397627,0.8694830217892238,0.4393628434131102,2.1508096225959115,0.5833333333333339,1.6206333506029662,3.7714429731988774,1.4905423230672392,1,21,11.483333333333333,12.05
1.1555199203817175,0.9022993647019177,0.468720341813286,2.4793126715090565,0.5833333333333339,1.7677520395270934,4.24706471103615,1.5467989109175717,1,22,12.066666666666666,12.633333333333333
0.8746196195686434,0.725850533292163,0.423239637714403,1.8252207757370194,0.4833333333333325,1.7975261296485656,3.622746905385585,1.5017597240527536,1,23,12.65,13.116666666666667
1.2224923478027632,0.9584317678805161,0.46881826279728916,2.6280422772057177,0.6833333333333336,1.6984099107371253,4.326452187942843,1.4025830749470962,1,24,13.133333333333333,13.8
1.1865925746420958,0.9481393411825518,0.45975868543185533,3.018104847258171,0.6333333333333329,1.989123970512376,5.007228817770547,1.4970621176566619,1,25,13.816666666666666,14.433333333333334
1.1044215534982686,0.8985753766477911,0.4496644415881166,3.1299683979178563,0.5500000000000007,2.251572750246718,5.381541148164574,1.6337734120868908,1,26,14.45,14.983333333333333
0.7843723924559566,0.6076268146345479,0.42720204871733664,1.8071370425529478,0.36666666666666714,2.2990054037525542,4.106142446305502,1.6571640399124012,1,27,15.0,15.35
1.0414488907298165,0.9129431140440569,0.41797644225788505,2.446769494076321,0.5666666666666664,1.7162708111108624,4.163040305187184,1.61107608360716,1,28,15.366666666666667,15.916666666666666
1.1335578601357092,0.9601542365959392,0.43396430214837356,2.7810351933365762,0.5666666666666664,1.8066108808561083,4.587646074192684,1.6943898292869524,1,29,15.933333333333334,16.483333333333334
0.9143566038715037,0.7673753145039772,0.4244717005962958,2.134017339734773,0.466666666666665,1.947325930846489,4.081343270581262,1.6443756739370998,1,30,16.5,16.95
